,movieCd,showTime
1663,20170442,76
1664,20161681,90
1665,19810057,160
1666,20168323,101
1667,20108644,93
1668,20166384,90
1669,20132800,92
1670,20060062,109
1671,20040698,106
1672,19980074,194
1673,20168161,100
1674,20020063,136
1675,20040654,99
1676,19990198,113
1677,20156709,96
1678,19580020,93
1679,20159536,97
1680,20160787,94
1681,20163218,103
1682,19900145,105
1683,19648083,98
1684,19900112,116
1685,20060013,80
1686,20148048,123
1687,20161724,104
1688,19980089,126
1689,19760092,105
1690,20162343,123
1691,19718149,104
1692,20160477,118
1693,19950327,126
1694,20177784,94
1695,20174561,102
1696,20165001,70
1697,20179187,105
1698,20163842,119
1699,20175047,76
1700,19900335,126
1701,19960083,105
1702,20080699,110
1703,20149571,105
1704,20100203,97
1705,20080677,110
1706,20162869,137
1707,20060388,100
1708,20119143,121
1709,20166762,99
1710,20170402,139
1711,20164951,105
1712,20168247,115
1713,19940343,142
1714,20160483,104
1715,20174643,96
1716,20167148,113
1717,20169270,109
1718,20174243,102
1719,20162608,94
1720,20155483,89
1721,20147803,97
1722,20126008,65
1723,20090928,95
1724,20170386,113
1725,20154802,96
1726,20162986,95
1727,19580069,123
1728,19528012,115
1729,19980063,73
1730,20081287,127
1731,20040689,80
1732,20164041,96
1733,20161590,98
1734,20163906,99
1735,20060430,117
1736,20121086,24
1737,20153450,94
1738,20162181,124
1739,20154905,129
1740,20101067,121
1741,20156441,61
1742,20177845,72
1743,19920064,98
1744,20171817,91
1745,20173061,76
1746,20175581,73
1747,20165748,116
1748,20160746,98
1749,20169730,86
1750,20174983,78
1751,20164174,127
1752,20110014,133
1753,20112773,100
1754,19600017,131
1755,20100377,102
1756,20030072,107
1757,20000069,85
1758,20161723,97
1759,20070264,115
1760,20090391,101
1761,20010292,96
1762,19920231,91
1763,19980173,81
1764,19940256,89
1765,19970306,82
1766,19770097,119
1767,19950366,81
1768,20000211,74
1769,20168754,100
1770,20070034,103
1771,20159648,129
1772,19790038,90
1773,20162541,101
1774,20110494,112
1775,20070552,85
1776,20166541,80
1777,20020080,115
1778,20070377,80
1779,20173612,81
1780,20177342,111
1781,19980027,108
1782,20174165,81
1783,20090024,166
1784,20174641,84
1785,20110290,115
1786,20151003,99
1787,20172603,102
1788,20175484,128
1789,20171885,129
1790,20081066,105
1791,19710096,85
1792,20167902,121
1793,20127546,106
1794,20134803,126
1795,20166421,118
1796,20162431,71
1797,20147451,100
1798,20112443,101
1799,20137542,93
1800,20169348,129
1801,20149266,109
1802,20060137,141
1803,20000017,108
1804,20070014,113
1805,20090074,129
1806,20137048,126
1807,20040748,100
1808,20162722,115
1809,20050028,132
1810,20167901,113
1811,20040673,117
1812,20030003,132
1813,20040526,99
1814,20124075,119
1815,20170247,124
1816,20174602,109
1817,19960096,191
1818,20154907,91
1819,20171923,100
1820,20080693,93
1821,19900133,103
1822,20119248,139
1823,19970300,109
1824,19780061,98
1825,20158799,121
1826,19930065,90
1827,20140256,97
1828,19980120,92
1829,20040672,119
1830,20060210,93
1831,20050280,109
1832,20060417,109
1833,20060157,97
1834,20050347,105
1835,20060408,85
1836,20172964,98
1837,19940120,94
1838,20090491,95
1839,20060171,89
1840,19950130,135
1841,19950036,107
1842,19890077,95
1843,19900065,88
1844,19910066,110
1845,19910023,97
1846,20126507,37
1847,20123662,104
1848,20070061,135
1849,20147432,133
1850,20125232,97
1851,20139162,80
1852,20166132,81
1853,20141609,93
1854,20144442,122
1855,19970020,90
1856,20090434,112
1857,20090159,90
1858,20090023,119
1859,20090035,130
1860,20164859,101
1861,20170723,98
1862,20111973,84
1863,20128609,91
1864,20155485,95
1865,20040790,121
1866,20167829,96
1867,19920012,90
1868,19960038,104
1869,19790029,100
1870,20162545,95
1871,20162802,88
1872,19870019,105
1873,19880011,112
1874,19890003,104
1875,19790060,110
1876,20175042,80
1877,20080697,110
1878,20145503,108
1879,19950060,96
1880,19900024,103
1881,19830002,97
1882,19800007,95
1883,19730057,85
1884,19738197,79
1885,19730004,90
1886,20164643,125
1887,19720089,104
1888,19710132,82
1889,19710112,78
1890,20164981,108
1891,20153801,88
1892,20149796,90
1893,19580063,
1894,19580065,
1895,20166128,101
1896,20154428,97
1897,20000049,112
1898,19850068,100
1899,20090510,99
1900,20030335,103
1901,20145502,115
1902,20130021,120
1903,20134123,130
1904,20111914,119
1905,20100188,106
1906,20030127,120
1907,20020083,120
1908,20000046,106
1909,19990077,132
1910,19980012,109
1911,20040633,101
1912,20158742,97
1913,20152541,87
1914,20152370,96
1915,20156562,101
1916,20177101,89
1917,20000029,135
1918,19930025,112
1919,20040721,141
1920,19850104,150
1921,20162970,137
1922,20166422,110
1923,20142706,76
1924,20174644,86
1925,19638050,87
1926,19710180,99
1927,19710001,98
1928,19710005,161
1929,19740117,93
1930,19740029,116
1931,19750072,88
1932,19920089,129
1933,19840036,95
1934,19820075,100
1935,19890054,112
1936,20040656,138
1937,19920082,116
1938,19790035,95
1939,19820089,99
1940,20108894,87
1941,19770014,80
1942,19790044,100
1943,20090530,109
1944,19800001,90
1945,19800064,90
1946,19800135,95
1947,19830097,85
1948,19920073,70
1949,19580056,
1950,20150753,91
1951,20176345,84
1952,20151063,89
1953,20113835,98
1954,20070589,106
1955,19830013,108
1956,19830101,83
1957,19830076,122
1958,19850047,110
1959,20060082,124
1960,20070008,95
1961,19600035,
1962,20124069,126
1963,20127593,127
1964,20060104,126
1965,19950355,97
1966,19980054,106
1967,20144641,135
1968,20133071,83
1969,20174782,90
1970,20167102,74
1971,20162871,130
1972,20172863,88
1973,20161923,99
1974,20143510,96
1975,20174164,102
1976,19930038,99
1977,19930049,87
1978,19950018,152
1979,19650042,
1980,19809045,110
1981,19950032,113
1982,19710093,102
1983,20172601,73
1984,20153444,112
1985,20169603,87
1986,19980148,121
1987,20162026,97
1988,19810030,105
1989,19920085,138
1990,19860054,108
1991,19830012,83
1992,19830017,93
1993,20070484,100
1994,19930406,85
1995,20164403,93
1996,20040525,126
1997,19930253,129
1998,20119718,83
1999,20151230,131
2000,20152369,94
2001,19850089,90
2002,20113916,121
2003,20113532,115
2004,20124067,121
2005,20113887,119
2006,20124399,120
2007,20122784,119
2008,20134124,97
2009,20124059,108
2010,20131263,100
2011,20137043,120
2012,20133322,132
2013,20134082,110
2014,20147129,114
2015,20131262,123
2016,20101223,111
2017,20100326,84
2018,20100305,100
2019,20112272,103
2020,20110296,106
2021,20119627,125
2022,20100075,94
2023,19830138,112
2024,20155381,93
2025,20162546,88
2026,20167905,117
2027,19730051,93
2028,19710120,86
2029,20081067,95
2030,19720098,110
2031,19710006,130
2032,19710231,108
2033,19730043,98
2034,19730042,80
2035,20090664,107
2036,20149839,85
2037,20100363,87
2038,20161366,106
2039,19860007,114
2040,20154342,96
2041,20167008,91
2042,20170041,100
2043,20150971,117
2044,20124050,117
2045,19760004,95
2046,19760099,85
2047,19730101,88
2048,19730110,110
2049,19740003,111
2050,19740008,115
2051,19740136,106
2052,19740137,109
2053,19750021,105
2054,19730008,125
2055,19730023,91
2056,20020065,135
2057,19720102,93
2058,20110249,114
2059,20128271,99
2060,20119974,124
2061,20110233,106
2062,19710138,95
2063,19710141,95
2064,19710088,83
2065,19710075,90
2066,19710078,97
2067,19940346,74
2068,20168612,82
2069,20158982,94
2070,20152746,102
2071,20040475,91
2072,20101222,156
2073,20154910,126
2074,20147176,127
2075,20150901,103
2076,20123383,125
2077,20125920,110
2078,20123501,137
2079,20081716,133
2080,20141224,99
2081,20145171,139
2082,20163019,88
2083,20164527,60
2084,19950233,105
2085,20080856,108
2086,20050250,114
2087,20161744,92
2088,20145507,126
2089,20163521,121
2090,20157466,117
2091,20153401,89
2092,20154906,92
2093,20158242,93
2094,20150902,108
2095,20166127,91
2096,20150972,119
2097,20088506,135
2098,19730002,132
2099,19738119,92
2100,19730028,90
2101,19740005,85
2102,19748213,97
2103,19750003,112
2104,19750088,90
2105,19750108,110
2106,19760093,105
2107,19760102,90
2108,19900106,110
2109,19940049,115
2110,20157064,94
2111,19600018,111
2112,20138226,117
2113,20133682,93
2114,20148840,66
2115,20080586,80
2116,20130442,110
2117,20141589,102
2118,20148449,165
2119,20080905,
2120,19570036,
2121,20080893,103
2122,20050038,140
2123,20080895,112
2124,20080899,110
2125,20080909,110
2126,20080902,115
2127,20080908,95
2128,20080904,100
2129,20080903,105
2130,20161364,127
2131,20149314,130
2132,20030399,102
2133,19770051,103
2134,20070023,100
2135,20168609,88
2136,20060228,98
2137,20020226,132
2138,20159657,68
2139,20148685,112
2140,20130574,109
2141,20148553,101
2142,20147931,90
2143,20148461,102
2144,20147930,111
2145,20158481,105
2146,20156321,104
2147,20010005,100
2148,20010031,117
2149,20061221,116
2150,20081132,98
2151,20071675,116
2152,20070291,115
2153,20070466,125
2154,20070500,121
2155,20060230,92
2156,20070126,98
2157,20070109,98
2158,20060373,107
2159,20060244,120
2160,20060070,115
2161,20143511,111
2162,20101038,136
2163,20100474,125
2164,19970089,138
2165,20151944,84
2166,20165144,61
2167,20156080,103
2168,20179481,87
2169,20090427,117
2170,20088318,88
2171,20090874,117
2172,20090895,111
2173,20090160,110
2174,20090927,124
2175,20100209,163
2176,20101004,105
2177,20164105,112
2178,20156670,98
2179,20157631,89
2180,20080750,113
2181,19740134,85
2182,19890291,95
2183,19800040,90
2184,20090724,105
2185,20090500,112
2186,20050241,70
2187,20145486,117
2188,20070418,98
2189,20060088,104
2190,20150966,110
2191,20163285,76
2192,20168148,89
2193,20090065,123
2194,20090438,112
2195,20090605,132
2196,20090305,135
2197,20090311,110
2198,20070289,113
2199,20070367,117
2200,20070421,120
2201,20070380,112
2202,20070434,102
2203,20040762,85
2204,20072520,120
2205,20070610,102
2206,20071064,112
2207,20070660,114
2208,20081001,134
2209,20071067,102
2210,20090051,121
2211,20090308,124
2212,20090225,109
2213,20060292,126
2214,20060261,118
2215,20060352,109
2216,20060273,120
2217,20060339,114
2218,20060403,112
2219,20060407,129
2220,20070015,122
2221,20080736,127
2222,20070104,112
2223,20070637,112
2224,20070089,107
2225,19930101,156
2226,20070151,116
2227,20070084,113
2228,19880016,118
2229,20090733,100
2230,20060019,104
2231,20060225,121
2232,20050010,120
2233,20158705,116
2234,20050078,137
2235,20050008,96
2236,20050135,103
2237,20040755,130
2238,20050083,109
2239,20070042,117
2240,20070066,122
2241,20070097,125
2242,20070111,103
2243,20070205,103
2244,20050363,125
2245,20050354,118
2246,20060025,104
2247,20060046,103
2248,20060047,106
2249,20060055,104
2250,20060068,110
2251,20060081,108
2252,19860036,90
2253,19830095,78
2254,19820085,88
2255,19810024,90
2256,19800024,97
2257,19780042,102
2258,19750076,87
2259,19750103,97
2260,20040744,90
2261,20050046,114
2262,20050233,111
2263,20040776,99
2264,20040555,136
2265,20040649,123
2266,20040490,123
2267,20040596,120
2268,20060085,117
2269,20060093,109
2270,20060207,91
2271,20060208,92
2272,20060191,100
2273,20060227,92
2274,20060248,98
2275,20060242,125
2276,20060234,91
2277,20040597,110
2278,20040641,104
2279,20040700,113
2280,20040580,125
2281,20040657,109
2282,20040595,101
2283,20040717,112
2284,20040593,120
2285,20040655,120
2286,20040659,102
2287,20040651,128
2288,20123333,130
2289,20161603,88
2290,20060363,107
2291,20010010,95
2292,20137981,88
2293,20040628,112
2294,20040775,98
2295,20050011,120
2296,20040778,107
2297,20050110,121
2298,20050178,115
2299,20050160,106
2300,20050282,118
2301,20050323,100
2302,20050346,95
2303,20030138,110
2304,20030132,111
2305,20030154,104
2306,20030152,115
2307,20030397,92
2308,20030410,135
2309,20040482,117
2310,20040585,112
2311,20040586,109
2312,20040613,106
2313,20040619,115
2314,20020193,110
2315,20020204,108
2316,20020245,115
2317,20020280,90
2318,20020220,120
2319,20030004,112
2320,20030014,107
2321,20122235,96
2322,20165203,79
2323,20163107,127
2324,20030120,106
2325,20030052,124
2326,20030063,104
2327,20030061,114
2328,20030100,97
2329,20030107,113
2330,20158795,78
2331,19710123,90
2332,20010051,112
2333,20010035,104
2334,20010011,104
2335,20020103,103
2336,20000024,106
2337,20000005,91
2338,19748212,85
2339,19740129,87
2340,19750068,85
2341,20101126,95
2342,19770050,90
2343,19780004,85
2344,19800003,105
2345,19790039,90
2346,19790058,90
2347,19790037,90
2348,19800054,92
2349,20160472,91
2350,19800031,90
2351,19820027,95
2352,19810048,95
2353,19830045,90
2354,19830062,92
2355,19870057,100
2356,20162927,96
2357,20149569,102
2358,20136869,110
2359,20060421,103
2360,19580066,
2361,20163041,106
2362,20155387,90
2363,20060021,104
2364,20148620,86
2365,20162022,97
2366,20150564,88
2367,20155385,100
2368,20148460,92
2369,20145396,108
2370,20040743,107
2371,20158359,91
2372,20040479,106
2373,20130243,76
2374,20143252,105
2375,20162969,80
2376,20161021,89
2377,20140723,100
2378,19990114,124
2379,20000249,105
2380,20149458,105
2381,20149441,92
2382,19990303,139
2383,19950291,83
2384,20163701,114
2385,20163020,95
2386,20152321,98
2387,19930105,134
2388,19700007,132
2389,19850093,114
2390,19920259,140
2391,19800098,110
2392,20081678,104
2393,19970090,109
2394,20119509,98
2395,20153085,69
2396,20142221,87
2397,20101224,146
2398,20127595,112
2399,19840090,107
2400,19800093,87
2401,19770094,125
2402,20142856,109
2403,20081737,112
2404,20160761,89
2405,20080747,63
2406,20154429,80
2407,19800134,93
2408,19770061,95
2409,19790056,100
2410,19860058,110
2411,20141591,85
2412,20150970,103
2413,20148384,98
2414,19678024,105
2415,20154881,88
2416,20160041,140
2417,20111399,64
2418,20152105,71
2419,20160361,90
2420,19960115,135
2421,20148587,100
2422,20162021,92
2423,20080077,103
2424,19850074,100
2425,20156281,89
2426,20168146,75
2427,20150258,82
2428,20145182,119
2429,20159772,112
2430,20165961,82
2431,20123082,105
2432,20153311,79
2433,20137526,104
2434,19820106,94
2435,19920054,95
2436,20070020,108
2437,20167003,65
2438,20159641,93
2439,19880192,119
2440,19880120,89
2441,20050245,115
2442,20153316,71
2443,19950121,95
2444,20070422,115
2445,20124065,110
2446,20081006,125
2447,20081672,108
2448,20155388,101
2449,20156748,106
2450,20139881,121
2451,20081668,85
2452,20161662,91
2453,20165441,89
2454,20131521,83
2455,20162581,108
2456,19850053,70
2457,19840044,70
2458,20156807,62
2459,20010029,91
2460,20010040,115
2461,20143509,99
2462,20165042,114
2463,20155390,79
2464,19900237,117
2465,20070095,90
2466,20000034,91
2467,19920143,127
2468,20148851,139
2469,20100281,115
2470,20152782,90
2471,20159645,120
2472,20040468,154
2473,20000055,120
2474,19950027,108
2475,19990069,103
2476,19880052,99
2477,20040625,104
2478,20137041,88
2479,19970022,104
2480,20060222,116
2481,20060356,105
2482,20157441,95
2483,20135915,119
2484,20102415,117
2485,20060015,116
2486,20040489,87
2487,20040688,88
2488,20030125,106
2489,20072148,120
2490,20164541,78
2491,20132807,108
2492,19990140,116
2493,20155335,110
2494,20130785,103
2495,20070316,90
2496,20101010,114
2497,20145506,120
2498,20152064,69
2499,20068576,103
2500,20145504,125
2501,20070504,99
2502,20020236,96
2503,19970037,113
2504,20081727,77
2505,20072687,100
2506,19990217,99
2507,20100302,106
2508,20080764,126
2509,20040554,95
2510,20159627,103
2511,20158744,87
2512,20119397,96
2513,20100296,120
2514,20100835,110
2515,19820019,113
2516,20110193,124
2517,20124074,118
2518,20113535,100
2519,20090156,111
2520,20128690,112
2521,20126672,123
2522,20136888,135
2523,20151021,113
2524,19800057,92
2525,20090101,113
2526,20101232,108
2527,20157464,114
2528,20060071,134
2529,20050049,134
2530,20010094,114
2531,20124938,137
2532,20162461,71
2533,20124400,115
2534,20010027,119
2535,20124057,119
2536,20159447,109
2537,20120110,107
2538,19688001,153
2539,20119341,132
2540,19980019,100
2541,20090329,121
2542,20020215,67
2543,20163191,70
2544,20158483,123
2545,20134589,113
2546,20153803,78
2547,20161783,100
2548,20060083,93
2549,19990059,116
2550,20101066,97
2551,20112937,112
2552,20162684,83
2553,20135386,105
2554,20126671,127
2555,20081617,75
2556,20126090,106
2557,20060316,119
2558,19920019,88
2559,20112781,91
2560,20000025,100
2561,20158743,99
2562,20139183,135
2563,20100210,121
2564,20119515,133
2565,20070640,108
2566,20112762,114
2567,20040471,108
2568,20100329,109
2569,20060214,124
2570,20090093,108
2571,20070381,105
2572,20000056,117
2573,20134594,117
2574,20050349,116
2575,20030088,111
2576,20124350,88
2577,20112534,125
2578,20050220,105
2579,20060160,90
2580,20153307,72
2581,20040568,118
2582,20162704,75
2583,20152402,65
2584,20122783,118
2585,20060344,99
2586,20148841,108
2587,20130573,102
2588,20141602,102
2589,20124402,98
2590,19990064,105
2591,20070128,141
2592,20080695,125
2593,19580047,
2594,19720036,74
2595,19560039,
2596,19940059,103
2597,19810007,135
2598,19780103,125
2599,19720170,
2600,19738166,85
2601,19720114,90
2602,19730107,87
2603,20122785,93
2604,20000037,105
2605,20070541,101
2606,20131984,89
2607,19740002,125
2608,19720105,92
2609,19750014,105
2610,19770032,106
2611,20090292,107
2612,19990067,113
2613,20134798,130
2614,20090188,72
2615,20040786,149
2616,20150941,91
2617,20010052,98
2618,20149496,86
2619,19910026,123
2620,20124034,135
2621,20081003,133
2622,20030086,90
2623,20090297,117
2624,19780045,105
2625,19950002,108
2626,20070305,84
2627,19960060,118
2628,20010014,105
2629,20030055,75
2630,20148845,115
2631,20060288,117
2632,20134582,122
2633,20050288,104
2634,19970007,102
2635,20153821,85
2636,20144441,87
2637,20090022,102
2638,20156188,92
2639,20149298,101
2640,20158745,90
2641,20040785,117
2642,20030185,100
2643,20124066,129
2644,20090336,120
2645,20070441,104
2646,20147130,92
2647,20080696,130
2648,20030412,101
2649,20152261,84
2650,19910092,103
2651,19900049,106
2652,19920063,102
2653,19920038,110
2654,19900042,108
2655,20070114,95
2656,20090823,100
2657,20129786,74
2658,20020122,103
2659,20158466,94
2660,20152044,89
2661,20020164,107
2662,20010034,112
2663,20113557,133
2664,19930220,97
2665,19950084,142
2666,20090484,110
2667,20100834,121
2668,20020048,125
2669,20110302,122
2670,20113554,121
2671,19970002,100
2672,19890006,95
2673,19890008,116
2674,19930013,125
2675,19820047,102
2676,19860024,120
2677,19860025,85
2678,19850051,90
2679,19720117,90
2680,19790050,110
2681,19750028,95
2682,20136928,121
2683,19990055,101
2684,20060436,111
2685,20162024,76
2686,20131102,124
2687,20119717,117
2688,20060353,116
2689,20000036,113
2690,20119836,76
2691,20111031,96
2692,20110601,99
2693,20110939,65
2694,20101249,109
2695,20157105,97
2696,20020265,110
2697,20000040,98
2698,19980035,107
2699,20050197,107
2700,19920067,113
2701,20100131,117
2702,20050271,106
2703,19930040,110
2704,19920003,115
2705,20090138,122
2706,19890011,122
2707,19880008,98
2708,19960049,101
2709,19940025,109
2710,19910059,138
2711,20081058,85
2712,19960018,104
2713,19950056,105
2714,19900095,100
2715,19950026,92
2716,19950022,93
2717,20020239,99
2718,20142798,92
2719,20142407,118
2720,20000022,106
2721,20060338,121
2722,20150025,180
2723,20126669,86
2724,20070548,112
2725,20040446,112
2726,20081243,112
2727,20158824,103
2728,19980040,108
2729,20141613,102
2730,20030435,95
2731,20144721,84
2732,20040480,97
2733,20072151,99
2734,20080833,99
2735,20156498,67
2736,19850026,100
2737,19970028,79
2738,19900047,111
2739,19860014,100
2740,19970056,98
2741,20142401,86
2742,19940021,168
2743,19930041,110
2744,19910039,98
2745,20080689,108
2746,20090888,125
2747,20040576,113
2748,20124045,127
2749,20136052,97
2750,20050303,122
2751,19950048,106
2752,19940041,100
2753,19920051,124
2754,19910080,160
2755,19950005,96
2756,19850024,105
2757,19779038,100
2758,19880020,110
2759,19930014,126
2760,19980002,99
2761,20120422,150
2762,20080741,118
2763,20150903,72
2764,20126091,139
2765,20151803,94
2766,20040488,114
2767,20141598,99
2768,20158951,83
2769,20122702,101
2770,20070072,120
2771,20040637,125
2772,19730103,83
2773,19730055,97
2774,20155260,30
2775,19990076,105
2776,19940067,117
2777,20040751,95
2778,19830087,108
2779,19748214,80
2780,19860064,105
2781,19808191,100
2782,19760110,85
2783,20020191,117
2784,20090237,116
2785,20060218,111
2786,20119527,100
2787,20050326,125
2788,19980003,108
2789,19728178,86
2790,20100264,82
2791,19790024,105
2792,20030413,110
2793,19780033,95
2794,20000018,126
2795,20070556,89
2796,20050055,93
2797,19970021,110
2798,20154861,95
2799,20090389,114
2800,20060265,92
2801,19940034,93
2802,20040571,98
2803,19930062,119
2804,19910035,119
2805,19880047,99
2806,20090136,124
2807,20100197,96
2808,20150453,82
2809,20141002,118
2810,20158385,97
2811,19900098,85
2812,19768232,100
2813,19750002,96
2814,19940033,115
2815,20060005,100
2816,20080050,87
2817,20112221,102
2818,20152368,115
2819,20141583,102
2820,19670007,96
2821,20151153,84
2822,20157024,108
2823,20081403,97
2824,20101113,115
2825,20081649,75
2826,20100256,105
2827,20100198,105
2828,20100129,107
2829,20090939,107
2830,20090327,88
2831,20080968,101
2832,20050324,186
2833,20151154,106
2834,20108161,105
2835,20090926,119
2836,20081090,88
2837,19920091,117
2838,19950037,126
2839,20149457,82
2840,20142403,106
2841,20125648,95
2842,20150301,102
2843,20010015,121
2844,20050064,102
2845,20030400,98
2846,20100300,92
2847,20090146,145
2848,20090562,100
2849,20110313,112
2850,20148667,99
2851,20141703,89
2852,20159960,101
2853,20156047,119
2854,20157191,100
2855,20121421,125
2856,20071053,108
2857,20100988,75
2858,19790070,105
2859,19800015,108
2860,20050219,115
2861,20060257,128
2862,20060112,106
2863,20060279,97
2864,20050237,107
2865,20040617,109
2866,20060224,94
2867,20040750,110
2868,20050306,98
2869,20050345,124
2870,20050261,101
2871,20050013,111
2872,20050141,106
2873,20060051,116
2874,20060124,108
2875,20050174,80
2876,20080663,112
2877,20122787,115
2878,20112808,93
2879,20138712,85
2880,20123386,97
2881,20141706,77
2882,20134801,123
2883,20101039,88
2884,20131206,101
2885,20132797,106
2886,20101003,111
2887,20135543,110
2888,20101221,118
2889,20110612,110
2890,20125686,102
2891,20040441,104
2892,20090075,96
2893,20157501,107
2894,20100975,105
2895,20135521,105
2896,20030272,66
2897,20090822,110
2898,20040683,147
2899,19820052,108
2900,19789099,95
2901,20156353,97
2902,19960032,90
2903,20080174,90
2904,20141081,86
2905,20149299,92
2906,20151582,97
2907,20133681,86
2908,20141614,114
2909,20152265,104
2910,20139801,104
2911,19810065,97
2912,19558011,115
2913,20157503,73
2914,20144422,106
2915,19960056,107
2916,20159002,122
2917,20157986,95
2918,20158725,107
2919,20156681,75
2920,20080894,120
2921,20155275,64
2922,20060033,128
2923,20120112,89
2924,20121741,90
2925,20135898,124
2926,20050365,129
2927,19980042,102
2928,20158198,87
2929,20080591,47
2930,20100353,114
2931,20101123,102
2932,20149543,82
2933,20152182,98
2934,20151481,136
2935,20148843,108
2936,20040624,105
2937,19820063,97
2938,19850005,94
2939,19990086,101
2940,20050153,53
2941,19960043,114
2942,19960113,92
2943,20090421,77
2944,20157176,80
2945,20155274,79
2946,20119436,85
2947,20158203,101
2948,20137561,63
2949,20126528,52
2950,20111004,86
2951,20112212,95
2952,20040567,116
2953,20158701,100
2954,20040671,119
2955,20030439,100
2956,20113631,87
2957,19790004,100
2958,20050082,107
2959,20149961,114
2960,20150921,62
2961,20133667,106
2962,20070054,131
2963,20148381,106
2964,19990243,105
2965,20090481,89
2966,20113634,107
2967,20143502,108
2968,20134800,102
2969,20112695,107
2970,20156870,88
2971,20136742,75
2972,20113381,114
2973,20141663,86
2974,20090815,117
2975,20090042,137
2976,20050015,107
2977,20155826,103
2978,20050189,106
2979,20100107,111
2980,20119337,118
2981,20157147,83
2982,20136558,84
2983,20080605,93
2984,20124936,114
2985,20152870,107
2986,19980024,116
2987,19900076,105
2988,20142624,73
2989,20100001,87
2990,19930032,108
2991,19920084,100
2992,20080898,125
2993,20142623,70
2994,20100167,133
2995,20090185,132
2996,20110020,96
2997,20090634,94
2998,19860068,80
2999,20124776,75
3000,19840045,77
3001,20156553,101
3002,20149259,103
3003,20136061,117
3004,20154740,97
3005,20155491,85
3006,20081718,107
3007,20070641,99
3008,20000016,108
3009,20000013,126
3010,19880150,86
3011,19990043,110
3012,20110162,73
3013,20119511,112
3014,20100057,114
3015,20080887,95
3016,20141610,115
3017,19610051,107
3018,20112061,84
3019,20100509,110
3020,20070185,89
3021,20153422,114
3022,20040756,119
3023,20060166,104
3024,20100810,94
3025,20050093,119
3026,20070603,109
3027,20040549,124
3028,20060212,115
3029,20030401,116
3030,20060069,96
3031,20100787,80
3032,19660041,92
3033,19650038,
3034,20090613,108
3035,19580073,109
3036,20154323,63
3037,19740115,90
3038,20081029,102
3039,19748218,76
3040,20119507,105
3041,20050258,122
3042,20149491,127
3043,19770055,116
3044,20150801,71
3045,20155413,105
3046,19460021,60
3047,20134588,102
3048,20050332,95
3049,20132082,126
3050,19910094,118
3051,19780054,120
3052,19738165,96
3053,19768233,114
3054,19800112,104
3055,19799055,115
3056,20112465,101
3057,20081682,78
3058,20130260,84
3059,19650046,
3060,19560048,
3061,19600101,
3062,19748080,76
3063,20108658,90
3064,20141060,106
3065,20159422,83
3066,19790014,95
3067,19990078,90
3068,20070482,85
3069,19760017,93
3070,20060380,80
3071,20101244,74
3072,20140190,100
3073,20102414,115
3074,19800013,75
3075,19790021,105
3076,20151261,78
3077,19790008,100
3078,19768008,115
3079,20153313,96
3080,20010078,102
3081,19710232,91
3082,19700035,91
3083,20081069,92
3084,20040706,175
3085,19930052,101
3086,19710074,92
3087,19710087,93
3088,19710102,77
3089,20127648,95
3090,20070024,96
3091,20156352,90
3092,19780108,85
3093,19980274,100
3094,20140241,82
3095,20070391,120
3096,20144532,77
3097,19780020,82
3098,19780014,90
3099,19920055,110
3100,19900069,97
3101,19870004,115
3102,19850017,95
3103,19900035,112
3104,20152981,91
3105,19720091,100
3106,19710118,88
3107,19748210,100
3108,20100813,121
3109,20090317,83
3110,20090931,111
3111,20000015,108
3112,19980031,98
3113,19960044,117
3114,20030015,108
3115,20110315,92
3116,19820062,98
3117,20030420,104
3118,19790046,100
3119,19790068,120
3120,19790028,110
3121,19780053,110
3122,20070481,90
3123,19760101,90
3124,19800122,107
3125,19820058,90
3126,20153841,81
3127,20050276,92
3128,20119555,80
3129,20132801,97
3130,20143382,79
3131,19598015,130
3132,20141110,102
3133,20158798,79
3134,19910103,95
3135,20142402,131
3136,20110906,111
3137,20122124,88
3138,20148627,86
3139,20136312,112
3140,20112911,128
3141,20148860,67
3142,20148634,95
3143,20149357,105
3144,19960041,80
3145,20136000,91
3146,19790055,100
3147,20157431,95
3148,20148625,65
3149,20050340,125
3150,19850108,91
3151,19840061,95
3152,20147928,86
3153,20130483,88
3154,20130929,109
3155,20148588,72
3156,20112934,120
3157,20141705,94
3158,19910260,111
3159,20143512,118
3160,20080397,120
3161,20148745,114
3162,19960195,111
3163,20100740,104
3164,20100662,81
3165,20060056,113
3166,20147929,100
3167,20137564,101
3168,20113567,97
3169,20126001,75
3170,20121072,45
3171,20090785,93
3172,20072145,93
3173,20124398,108
3174,19950222,106
3175,19960187,102
3176,20141612,98
3177,20133641,145
3178,19870089,100
3179,20060211,118
3180,19800035,95
3181,20159748,129
3182,19910305,114
3183,20050203,107
3184,20100974,113
3185,20040579,110
3186,20050139,88
3187,20050339,126
3188,19770001,105
3189,19990104,80
3190,20112979,145
3191,20148623,86
3192,20070433,119
3193,20081146,110
3194,20050312,133
3195,20143753,100
3196,20125246,84
3197,20124933,79
3198,20134591,104
3199,20070209,125
3200,20111074,113
3201,20125208,103
3202,20130961,83
3203,20090670,104
3204,20112702,97
3205,20148670,88
3206,20148901,74
3207,20130982,95
3208,20141114,104
3209,20124031,108
3210,20125343,108
3211,20148007,69
3212,20120424,94
3213,20149495,100
3214,20136509,121
3215,20112082,133
3216,20110881,103
3217,20111911,99
3218,20148929,86
