,movieCd,showTime
863,19900073,91.0
864,20218885,82.0
865,20194456,119.0
866,20191105,97.0
867,19930305,96.0
868,20060026,111.0
869,19920001,87.0
870,19920031,99.0
871,19910079,90.0
872,19910099,92.0
873,19910031,113.0
874,19890061,94.0
875,19860070,110.0
876,19860067,100.0
877,19850061,105.0
878,20200302,95.0
879,20183374,82.0
880,20187959,85.0
881,20198323,92.0
882,20189761,75.0
883,20135946,78.0
884,20210369,66.0
885,20130260,84.0
886,20208006,146.0
887,20176121,105.0
888,20170386,113.0
889,20070588,104.0
890,20209134,118.0
891,20196801,110.0
892,20176442,116.0
893,20183401,75.0
894,20190703,91.0
895,20134801,123.0
896,20128691,106.0
897,19990056,97.0
898,20190299,117.0
899,20166421,118.0
900,20116046,93.0
901,20100822,94.0
902,20203286,119.0
903,20216056,104.0
904,20141608,98.0
905,19990052,95.0
906,20225114,79.0
907,20196775,114.0
908,20192599,116.0
909,20184101,114.0
910,20123384,113.0
911,20143572,126.0
912,20122786,102.0
913,20224757,92.0
914,20204664,88.0
915,20040667,124.0
916,19990252,104.0
917,20090500,112.0
918,20225843,115.0
919,20204432,107.0
920,20182326,85.0
921,20167903,96.0
922,20185784,113.0
923,20223986,79.0
924,20188462,104.0
925,20163842,119.0
926,20161723,97.0
927,20141060,106.0
928,20156681,75.0
929,20148670,88.0
930,20119974,124.0
931,20147130,92.0
932,20124398,108.0
933,20183744,102.0
934,20176102,91.0
935,20176101,68.0
936,20179442,100.0
937,20169730,86.0
938,20151782,120.0
939,19880149,99.0
940,20175021,111.0
941,20122832,99.0
942,20136061,117.0
943,20090841,98.0
944,20072148,120.0
945,20060175,100.0
946,19980028,98.0
947,20201692,78.0
948,20196674,94.0
949,19930048,92.0
950,20200583,93.0
951,20141591,85.0
952,20147928,86.0
953,20187322,110.0
954,20194501,99.0
955,20070130,121.0
956,20209946,99.0
957,20030120,106.0
958,20185484,132.0
959,20100169,117.0
960,20101274,98.0
961,20164481,116.0
962,20090034,110.0
963,20170442,76.0
964,20134798,130.0
965,20151224,96.0
966,20133682,93.0
967,20130929,109.0
968,20127593,127.0
969,20124079,131.0
970,20128707,90.0
971,20124051,110.0
972,20112589,105.0
973,20112082,133.0
974,19790104,115.0
975,20119989,99.0
976,20119486,79.0
977,20101009,108.0
978,20040596,120.0
979,20179346,74.0
980,20138061,100.0
981,20127633,106.0
982,20100256,105.0
983,20181166,94.0
984,20191744,101.0
985,20184481,115.0
986,20189783,108.0
987,20020191,117.0
988,20172603,102.0
989,20200846,120.0
990,20150972,119.0
991,20143510,96.0
992,19990279,117.0
993,20136894,75.0
994,20127597,99.0
995,20123201,95.0
996,20129786,74.0
997,20124399,120.0
998,20125920,110.0
999,20100661,100.0
1000,20224304,90.0
1001,20224574,70.0
1002,20223991,106.0
1003,20149501,90.0
1004,20141611,115.0
1005,20100055,78.0
1006,20190481,118.0
1007,20128610,73.0
1008,20166301,105.0
1009,20216224,97.0
1010,20208828,102.0
1011,20188144,101.0
1012,20209297,86.0
1013,19720026,100.0
1014,20216753,46.0
1015,20174264,106.0
1016,19740064,90.0
1017,20199022,100.0
1018,20184572,139.0
1019,20145501,93.0
1020,20060257,128.0
1021,20050120,72.0
1022,20216894,103.0
1023,20182981,101.0
1024,20149961,114.0
1025,20119891,90.0
1026,20184133,107.0
1027,20113308,98.0
1028,20090169,98.0
1029,20060427,102.0
1030,20112552,124.0
1031,20188083,97.0
1032,20201688,67.0
1033,20224634,124.0
1034,20163019,88.0
1035,20157464,114.0
1036,20174265,87.0
1037,20219466,77.0
1038,20198978,75.0
1039,20183390,60.0
1040,20200490,89.0
1041,20224598,114.0
1042,20000011,111.0
1043,19950234,120.0
1044,20158982,94.0
1045,20217298,112.0
1046,20184541,61.0
1047,20209945,74.0
1048,20159161,120.0
1049,20149458,105.0
1050,20136509,121.0
1051,20123301,102.0
1052,20070047,117.0
1053,20050362,144.0
1054,20125446,99.0
1055,20000216,116.0
1056,19990248,105.0
1057,19970190,140.0
1058,19970068,99.0
1059,19930399,102.0
1060,19930247,95.0
1061,19930237,98.0
1062,20219310,109.0
1063,20219711,99.0
1064,19730095,85.0
1065,20175407,143.0
1066,20080015,111.0
1067,20070641,99.0
1068,20217982,122.0
1069,20218016,84.0
1070,20206291,98.0
1071,20193859,104.0
1072,20142621,107.0
1073,20136888,135.0
1074,20122787,115.0
1075,20090510,99.0
1076,20080764,126.0
1077,20070380,112.0
1078,20070302,105.0
1079,20070110,98.0
1080,20048020,83.0
1081,20030154,104.0
1082,20030061,114.0
1083,20010010,95.0
1084,20010015,121.0
1085,20010024,104.0
1086,20000013,126.0
1087,19990043,110.0
1088,20129099,95.0
1089,19980012,109.0
1090,20127637,100.0
1091,19950027,108.0
1092,20060355,106.0
1093,20161762,110.0
1094,20209949,82.0
1095,20190521,94.0
1096,20070603,109.0
1097,20000037,105.0
1098,20174225,89.0
1099,20060081,108.0
1100,20060055,104.0
1101,20040651,128.0
1102,20040489,87.0
1103,20000024,106.0
1104,20211566,111.0
1105,20181164,97.0
1106,20167007,102.0
1107,20130574,109.0
1108,20126671,127.0
1109,20124075,119.0
1110,20113533,122.0
1111,20090875,114.0
1112,20090304,97.0
1113,20090193,107.0
1114,20090318,110.0
1115,20070382,124.0
1116,20070348,94.0
1117,20070095,90.0
1118,20060068,110.0
1119,20050237,107.0
1120,20050007,102.0
1121,20040675,125.0
1122,20020045,90.0
1123,20020141,102.0
1124,20010092,110.0
1125,19740127,97.0
1126,20154802,96.0
1127,20156748,106.0
1128,20143511,111.0
1129,20142856,109.0
1130,20123662,104.0
1131,20121549,112.0
1132,20113835,98.0
1133,20124061,106.0
1134,20110494,112.0
1135,20100834,121.0
1136,20090927,124.0
1137,20080400,100.0
1138,20030420,104.0
1139,20149796,90.0
1140,20100250,114.0
1141,20224720,80.0
1142,20223722,92.0
1143,20081716,133.0
1144,20030116,108.0
1145,20030003,132.0
1146,20020278,102.0
1147,20184571,132.0
1148,20081001,134.0
1149,20080014,107.0
1150,20050233,111.0
1151,20030410,135.0
1152,20020055,95.0
1153,20010006,121.0
1154,20000055,120.0
1155,19970023,100.0
1156,19970034,93.0
1157,19970045,107.0
1158,19960035,92.0
1159,19960037,106.0
1160,19950034,112.0
1161,19940018,107.0
1162,19940017,103.0
1163,19920051,124.0
1164,19910049,111.0
1165,19890036,84.0
1166,19860059,82.0
1167,20188393,104.0
1168,20218758,110.0
1169,20090605,132.0
1170,20050029,96.0
1171,20208400,83.0
1172,20143512,118.0
1173,20141610,115.0
1174,20142407,118.0
1175,20130501,101.0
1176,19830023,103.0
1177,19710100,84.0
1178,20125406,124.0
1179,20119618,118.0
1180,20050276,92.0
1181,20189076,79.0
1182,19910084,136.0
1183,20090125,110.0
1184,19870056,115.0
1185,19850030,117.0
1186,19840051,85.0
1187,19840016,85.0
1188,20203204,103.0
1189,20198182,97.0
1190,20100059,104.0
1191,19960082,117.0
1192,20210690,64.0
1193,20211568,113.0
1194,20136869,110.0
1195,19930143,116.0
1196,20183848,100.0
1197,20080871,104.0
1198,20170001,94.0
1199,20131102,124.0
1200,20113381,114.0
1201,20080834,98.0
1202,20060387,120.0
1203,20010040,115.0
1204,20188824,93.0
1205,20176061,91.0
1206,20090562,100.0
1207,20100302,106.0
1208,20148619,125.0
1209,20224142,114.0
1210,20090877,100.0
1211,20211945,103.0
1212,20190482,100.0
1213,20181087,103.0
1214,20179230,102.0
1215,19900105,104.0
1216,20181103,138.0
1217,20162021,92.0
1218,20141613,102.0
1219,20143252,105.0
1220,20190601,84.0
1221,20197520,89.0
1222,20191041,78.0
1223,20148460,92.0
1224,20190726,78.0
1225,20208361,60.0
1226,20124047,108.0
1227,20070552,85.0
1228,20196601,105.0
1229,20148631,83.0
1230,19840049,90.0
1231,19830096,88.0
1232,19830102,95.0
1233,19830099,89.0
1234,19830097,85.0
1235,19820096,96.0
1236,19820065,90.0
1237,20182861,100.0
1238,20207567,101.0
1239,20112808,93.0
1240,20223124,86.0
1241,20172204,126.0
1242,20040640,119.0
1243,20192696,94.0
1244,20162722,115.0
1245,20150025,180.0
1246,20149314,130.0
1247,20113671,120.0
1248,20164174,127.0
1249,20140704,102.0
1250,20147929,100.0
1251,20144721,84.0
1252,20134591,104.0
1253,20136060,113.0
1254,20127595,112.0
1255,19710136,98.0
1256,20090822,110.0
1257,20071064,112.0
1258,20070096,113.0
1259,20050323,100.0
1260,20181821,91.0
1261,20160484,122.0
1262,20158358,110.0
1263,20158822,98.0
1264,20147803,97.0
1265,20110985,117.0
1266,20110193,124.0
1267,20197121,110.0
1268,20168754,100.0
1269,20159286,98.0
1270,20152782,90.0
1271,20110601,99.0
1272,20113411,97.0
1273,20150901,103.0
1274,20124039,121.0
1275,20090042,137.0
1276,20080663,112.0
1277,20050354,118.0
1278,20068576,103.0
1279,20157431,95.0
1280,20148842,101.0
1281,20126583,135.0
1282,20102416,144.0
1283,20100813,121.0
1284,20070434,102.0
1285,20060292,126.0
1286,20050178,115.0
1287,19950057,105.0
1288,20201965,125.0
1289,20149062,101.0
1290,20100793,123.0
1291,20060250,120.0
1292,20161364,127.0
1293,20090054,128.0
1294,20060134,92.0
1295,20145396,108.0
1296,20124936,114.0
1297,20100214,119.0
1298,20080264,114.0
1299,20176345,84.0
1300,20137981,88.0
1301,20173932,133.0
1302,20158482,110.0
1303,20148588,72.0
1304,20111914,119.0
1305,19990166,90.0
1306,20090874,117.0
1307,20090329,121.0
1308,20090308,124.0
1309,20070639,111.0
1310,20070493,87.0
1311,20070381,105.0
1312,20060412,114.0
1313,20060369,107.0
1314,20060051,116.0
1315,20090225,109.0
1316,20153741,99.0
1317,20120801,97.0
1318,20110612,110.0
1319,20182280,114.0
1320,19880210,106.0
1321,19990309,98.0
1322,20189122,128.0
1323,20128506,132.0
1324,20207566,88.0
1325,20196270,113.0
1326,20030162,98.0
1327,20210243,65.0
1328,20192623,99.0
1329,20181096,83.0
1330,19750143,80.0
1331,19950264,103.0
1332,20184962,82.0
1333,20121241,90.0
1334,20100281,115.0
1335,20080046,123.0
1336,19790040,90.0
1337,20127027,98.0
1338,20070497,118.0
1339,20060276,100.0
1340,20060210,93.0
1341,20060077,105.0
1342,20040537,114.0
1343,19980042,102.0
1344,20173865,86.0
1345,20060230,92.0
1346,20142406,125.0
1347,20030036,99.0
1348,19980025,98.0
1349,19750084,130.0
1350,20122702,101.0
1351,20128687,104.0
1352,19990158,89.0
1353,20212705,76.0
1354,20210689,90.0
1355,20138561,92.0
1356,20151063,89.0
