,movieCd,prdtYear
1246,20149314,2015.0
1247,20113671,2011.0
1248,20164174,2017.0
1249,20140704,2015.0
1250,20147929,2014.0
1251,20144721,2014.0
1252,20134591,2014.0
1253,20136060,2013.0
1254,20127595,2013.0
1255,19710136,1971.0
1256,20090822,2009.0
1257,20071064,2007.0
1258,20070096,2006.0
1259,20050323,2005.0
1260,20181821,2017.0
1261,20160484,2016.0
1262,20158358,2015.0
1263,20158822,2015.0
1264,20147803,2014.0
1265,20110985,2011.0
1266,20110193,2011.0
1267,20197121,2020.0
1268,20168754,2017.0
1269,20159286,2016.0
1270,20152782,2015.0
1271,20110601,2011.0
1272,20113411,2010.0
1273,20150901,2016.0
1274,20124039,2012.0
1275,20090042,2008.0
1276,20080663,2008.0
1277,20050354,2006.0
1278,20068576,2015.0
1279,20157431,2015.0
1280,20148842,2014.0
1281,20126583,2012.0
1282,20102416,2010.0
1283,20100813,2010.0
1284,20070434,2007.0
1285,20060292,2006.0
1286,20050178,2005.0
1287,19950057,1995.0
1288,20201965,2020.0
1289,20149062,2014.0
1290,20100793,2010.0
1291,20060250,2006.0
1292,20161364,2015.0
1293,20090054,2008.0
1294,20060134,2006.0
1295,20145396,2015.0
1296,20124936,2012.0
1297,20100214,2010.0
1298,20080264,2008.0
1299,20176345,2015.0
1300,20137981,2013.0
1301,20173932,2016.0
1302,20158482,2015.0
1303,20148588,2013.0
1304,20111914,2011.0
1305,19990166,1996.0
1306,20090874,2009.0
1307,20090329,2009.0
1308,20090308,2009.0
1309,20070639,2007.0
1310,20070493,2007.0
1311,20070381,2007.0
1312,20060412,2006.0
1313,20060369,2006.0
1314,20060051,2006.0
1315,20090225,2009.0
1316,20153741,2015.0
1317,20120801,2012.0
1318,20110612,2011.0
1319,20182280,2018.0
1320,19880210,1967.0
1321,19990309,1996.0
1322,20189122,2018.0
1323,20128506,2011.0
1324,20207566,2020.0
1325,20196270,2021.0
1326,20030162,2003.0
1327,20210243,2021.0
1328,20192623,2019.0
1329,20181096,2018.0
1330,19750143,1975.0
1331,19950264,1995.0
1332,20184962,2016.0
1333,20121241,2012.0
1334,20100281,2010.0
1335,20080046,2008.0
1336,19790040,1979.0
1337,20127027,1972.0
1338,20070497,2007.0
1339,20060276,2006.0
1340,20060210,2006.0
1341,20060077,2006.0
1342,20040537,2004.0
1343,19980042,1998.0
1344,20173865,2018.0
1345,20060230,2006.0
1346,20142406,2016.0
1347,20030036,2003.0
1348,19980025,1998.0
1349,19750084,1975.0
1350,20122702,2012.0
1351,20128687,2012.0
1352,19990158,1998.0
1353,20212705,2021.0
1354,20210689,2021.0
1355,20138561,2016.0
1356,20151063,2016.0
1357,20209185,2021.0
1358,20160501,2016.0
1359,20181434,2019.0
1360,20173993,2017.0
1361,20219446,2021.0
1362,20134474,2013.0
1363,20201691,2021.0
1364,20174266,2017.0
1365,20183424,2018.0
1366,19830062,1983.0
1367,19800054,1980.0
1368,19800031,1980.0
1369,19770030,1976.0
1370,19770018,1976.0
1371,20162022,2016.0
1372,20129787,2013.0
1373,20113231,2013.0
1374,20111686,2011.0
1375,20101345,2010.0
1376,20101233,2010.0
1377,20100234,2009.0
1378,20209430,2019.0
1379,20211581,2021.0
1380,20174663,2017.0
1381,20148534,2014.0
1382,20153803,2015.0
1383,20181199,2018.0
1384,20135405,2013.0
1385,20218647,2021.0
1386,20162541,2016.0
1387,20141001,2014.0
1388,20183358,2018.0
1389,20177962,2018.0
1390,20155324,2015.0
1391,20140193,2015.0
1392,20060229,2006.0
1393,20050013,2005.0
1394,20191783,2019.0
1395,20159447,2015.0
1396,20159422,2015.0
1397,20149457,2014.0
1398,20134082,2014.0
1399,20158481,2015.0
1400,20147987,2013.0
1401,20110290,2011.0
1402,20166541,2016.0
1403,20155321,2016.0
1404,20154906,2016.0
1405,20130482,2012.0
1406,20124934,2012.0
1407,20080394,2008.0
1408,20218909,2021.0
1409,20201786,2021.0
1410,20173962,2017.0
1411,20141609,2014.0
1412,20147931,2014.0
1413,20136043,2014.0
1414,20124045,2011.0
1415,20090914,2009.0
1416,20195963,2018.0
1417,20158742,2015.0
1418,19930402,1992.0
1419,20060262,2006.0
1420,20206190,2019.0
1421,20184678,2018.0
1422,20190804,2018.0
1423,20181104,2018.0
1424,20206464,2019.0
1425,20070289,2007.0
1426,20223326,2021.0
1427,20183381,2018.0
1428,20173995,2017.0
1429,20120110,2012.0
1430,20124049,2012.0
1431,20124058,2012.0
1432,20113312,2011.0
1433,20101344,2010.0
1434,20100981,2010.0
1435,20101004,2009.0
1436,20100264,2009.0
1437,20090669,2009.0
1438,20061221,2008.0
1439,20070544,2007.0
1440,20070109,2007.0
1441,20060224,2006.0
1442,20060191,2006.0
1443,20050344,2006.0
1444,20050346,2005.0
1445,20060176,2004.0
1446,20040788,2004.0
1447,20040608,2004.0
1448,20111874,2011.0
1449,20070490,2007.0
1450,19750008,1975.0
1451,20000008,2000.0
1452,20161744,2016.0
1453,20184543,2019.0
1454,20193068,2020.0
1455,20152746,2016.0
1456,20208261,2020.0
1457,20202462,2021.0
1458,20145504,2015.0
1459,20126087,2012.0
1460,20143509,2015.0
1461,20210756,2021.0
1462,20171164,2017.0
1463,20186652,2019.0
1464,19820056,1982.0
1465,20133569,2013.0
1466,20119890,2011.0
1467,20204388,2021.0
1468,20200292,2020.0
1469,20184961,2019.0
1470,20211241,2021.0
1471,20190665,2019.0
1472,20209184,2020.0
1473,20205258,2020.0
1474,20181172,2018.0
1475,20080042,2007.0
1476,20199815,2019.0
1477,20020122,2002.0
1478,20209182,2020.0
1479,20217102,2021.0
1480,20078584,2018.0
1481,20148494,2013.0
1482,20070305,2007.0
1483,20155301,2015.0
1484,19760023,1976.0
1485,20211700,2021.0
1486,20210038,2021.0
1487,19820110,1970.0
1488,20060353,2006.0
1489,20211219,2021.0
1490,20156562,2016.0
1491,20151021,2015.0
1492,20151582,2014.0
1493,20133681,2014.0
1494,20158242,2016.0
1495,20216082,2021.0
1496,19880094,1987.0
1497,20040623,2004.0
1498,20209269,2020.0
1499,20176026,2018.0
1500,20158795,2015.0
1501,20080397,2008.0
1502,19880009,1988.0
1503,19770064,1977.0
1504,19770025,1976.0
1505,20100336,2009.0
1506,20218872,2021.0
1507,20191503,2021.0
1508,20209143,2020.0
1509,20167102,2016.0
1510,20211413,2021.0
1511,20201748,2020.0
1512,20139461,2013.0
1513,20040496,2004.0
1514,20000053,2000.0
1515,19980039,1998.0
1516,20010048,2001.0
1517,20195959,2019.0
1518,20177534,2018.0
1519,20100260,2010.0
1520,20207569,2020.0
1521,20211195,2021.0
1522,20000157,1999.0
1523,19900253,1988.0
1524,20183642,2018.0
1525,20186647,2018.0
1526,20070209,2007.0
1527,20050363,2006.0
1528,20197032,2019.0
1529,20141224,2014.0
1530,20148188,2014.0
1531,20130481,2013.0
1532,20124933,2012.0
1533,20112762,2011.0
1534,20100380,2010.0
1535,20189869,2018.0
1536,20131263,2013.0
1537,20129114,2012.0
1538,20124057,2012.0
1539,20124350,2011.0
1540,20020233,2002.0
1541,20020091,2001.0
1542,20010055,2001.0
1543,19770082,1973.0
1544,19980034,1998.0
1545,19960008,1996.0
1546,19960015,1996.0
1547,19960056,1996.0
1548,19940020,1994.0
1549,19940041,1994.0
1550,19920085,1992.0
1551,20071675,2007.0
1552,19980207,1997.0
1553,20060283,2006.0
1554,20020083,2001.0
1555,19970028,1997.0
1556,19950001,1995.0
1557,19940053,1994.0
1558,19930014,1993.0
1559,19910003,1991.0
1560,19910051,1991.0
1561,19880065,1988.0
1562,19880034,1988.0
1563,19860025,1986.0
1564,19860024,1986.0
1565,19850051,1984.0
1566,20050091,2002.0
1567,20153447,2017.0
1568,20148587,2014.0
1569,20113001,2011.0
1570,20101200,2010.0
1571,20090484,2009.0
1572,20090434,2009.0
1573,20081737,2008.0
1574,20070643,2007.0
1575,20040583,2004.0
1576,20207722,2019.0
1577,20110322,2011.0
1578,20101392,2011.0
1579,20101338,2009.0
1580,20070062,2007.0
1581,20061223,2006.0
1582,20020216,2002.0
1583,20139463,2013.0
1584,20090248,2009.0
1585,20050132,2003.0
1586,20204144,2020.0
1587,20153024,2015.0
1588,20156352,2014.0
1589,20198863,2019.0
1590,20180063,2018.0
1591,20207568,2020.0
1592,20209948,2020.0
1593,20163906,2016.0
1594,20200524,2020.0
1595,20090311,2009.0
1596,20040771,2005.0
1597,20040558,2004.0
1598,19780013,1977.0
1599,20209299,2020.0
1600,20090061,2009.0
1601,20189638,2020.0
1602,20192601,2019.0
1603,20218258,2021.0
1604,20196006,2019.0
1605,20209270,2020.0
1606,20194915,2019.0
1607,20181169,2018.0
1608,20172602,2018.0
1609,20181613,2021.0
1610,20100060,2008.0
1611,20040619,2004.0
1612,20177473,2018.0
1613,19740047,1974.0
1614,20080741,2008.0
1615,20181118,2018.0
1616,19720098,1972.0
1617,20119717,2011.0
1618,20201785,2020.0
1619,20175830,2017.0
1620,20081698,2008.0
1621,20081403,2008.0
1622,20060218,2006.0
1623,20060135,2006.0
1624,20060085,2006.0
1625,20030063,2003.0
1626,20030033,2003.0
1627,20020190,2002.0
1628,20010057,1999.0
1629,19980004,1998.0
1630,19970059,1997.0
1631,20020052,2002.0
1632,20100149,2010.0
1633,20080968,2008.0
1634,20040649,2004.0
1635,20030029,2003.0
1636,20000027,2000.0
1637,19990054,1999.0
1638,19990072,1999.0
1639,19980009,1998.0
1640,19970043,1997.0
1641,19990113,1996.0
1642,20167148,2017.0
1643,20163011,2016.0
1644,20194980,2019.0
1645,20201876,2020.0
1646,20209295,2021.0
1647,20219820,2021.0
1648,20218986,2021.0
1649,20124043,2011.0
1650,20209138,2020.0
1651,20129211,2012.0
1652,20119511,2011.0
1653,20090160,2009.0
1654,20090159,2008.0
1655,20060027,2005.0
1656,20119753,2011.0
1657,20101245,2010.0
1658,20168041,2017.0
1659,20207582,2020.0
1660,20090915,2009.0
1661,19930183,1993.0
1662,20090928,2009.0
1663,19610001,1961.0
1664,20207584,2020.0
1665,20196749,2019.0
1666,19960489,1995.0
1667,19960023,1996.0
1668,20209137,2020.0
1669,19930332,1993.0
1670,20170670,2017.0
1671,20100131,2010.0
1672,20151181,2015.0
1673,20135543,2012.0
1674,20161923,2017.0
1675,20167905,2016.0
1676,20148461,2014.0
1677,20090307,2009.0
1678,20080870,2009.0
1679,20060316,2006.0
1680,20030434,2004.0
1681,20164643,2016.0
1682,20155391,2015.0
1683,20148449,2014.0
1684,20070089,2007.0
1685,20070014,2007.0
1686,20218653,2021.0
1687,20210381,2021.0
1688,20080291,2007.0
1689,20070060,2007.0
1690,20040750,2004.0
1691,19990064,1999.0
1692,19980002,1998.0
1693,19730046,1973.0
1694,20050235,2004.0
1695,20173581,2017.0
1696,20165045,2016.0
1697,20068590,2011.0
1698,20150971,2017.0
1699,20157587,2014.0
1700,20113260,2011.0
1701,20100210,2010.0
1702,20080750,2008.0
1703,20080268,2007.0
1704,20080142,2007.0
1705,20060236,2006.0
1706,20040628,2004.0
1707,20030433,2003.0
1708,20149265,2014.0
1709,20126090,2013.0
1710,20101003,2010.0
1711,20081243,2008.0
1712,20134588,2014.0
1713,20148745,2014.0
1714,20124032,2011.0
1715,20175441,2017.0
1716,20124935,2012.0
1717,20128271,2011.0
1718,20100125,2009.0
1719,19820112,1956.0
1720,19950301,1995.0
1721,20130573,2014.0
1722,20125746,2012.0
1723,20113643,2011.0
1724,20080011,2008.0
1725,20070367,2007.0
1726,20060373,2006.0
1727,20060124,2006.0
1728,20050330,2005.0
1729,20020238,2002.0
1730,19980015,1998.0
1731,19980031,1998.0
1732,19970002,1997.0
1733,19890027,1977.0
1734,20139964,2013.0
1735,20101028,2010.0
1736,20070548,2007.0
1737,20040672,2004.0
1738,20180804,2017.0
1739,19950012,1990.0
1740,19730023,1973.0
1741,20172601,2016.0
1742,20215967,2021.0
1743,20201464,2020.0
1744,20134586,2014.0
1745,20120428,2013.0
1746,20050280,2005.0
1747,20183495,2018.0
1748,20040711,2004.0
1749,20198053,2020.0
1750,20101286,2010.0
1751,20190469,2019.0
1752,20125686,2012.0
1753,20090317,2009.0
1754,20218884,2021.0
1755,20148634,2014.0
1756,20148090,2014.0
1757,20050081,2004.0
1758,20112272,2011.0
1759,20070066,2007.0
1760,20060225,2006.0
1761,20070169,2005.0
1762,20050271,2005.0
1763,20173387,2017.0
1764,19900214,1989.0
1765,20060222,2006.0
1766,20040617,2004.0
1767,20040487,2004.0
1768,20020126,2002.0
1769,20010022,2001.0
1770,19940024,1994.0
1771,20145502,2015.0
1772,19790108,1966.0
1773,20134123,2013.0
1774,20081002,2008.0
1775,20030127,2003.0
1776,19990053,1999.0
1777,19990077,1998.0
1778,19970014,1997.0
1779,20113972,2012.0
1780,20100800,2010.0
1781,20090427,2009.0
1782,20040624,2004.0
1783,20020265,2002.0
1784,20010084,2001.0
1785,19970051,1997.0
1786,19960019,1996.0
1787,19960064,1996.0
1788,19950048,1995.0
1789,19950005,1995.0
1790,20040637,2004.0
1791,20209206,2021.0
1792,20000275,2000.0
1793,19990308,1999.0
1794,19970107,1996.0
1795,19960095,1987.0
1796,20198501,2020.0
1797,20149496,2015.0
1798,20150921,2015.0
1799,20142624,2014.0
1800,20090330,2009.0
1801,20080890,2008.0
1802,20070128,2007.0
1803,20080695,1986.0
1804,20060261,2006.0
1805,20202625,2020.0
1806,20162970,2015.0
1807,20100206,2010.0
1808,20157024,2015.0
1809,20152370,2015.0
1810,20125430,2011.0
1811,20100835,2010.0
1812,20040568,2004.0
1813,20020279,2002.0
1814,20108106,1970.0
1815,20181561,2017.0
1816,20157434,2012.0
1817,20120102,2012.0
1818,20163845,2016.0
1819,20156080,2015.0
1820,20155826,2015.0
1821,20138482,2013.0
1822,20088506,2012.0
1823,20112534,2011.0
1824,20100810,2010.0
1825,20100333,2010.0
1826,20020296,2002.0
1827,20010049,2001.0
1828,19950013,1995.0
1829,19940256,1994.0
1830,19920038,1992.0
1831,19910095,1991.0
1832,20207587,2021.0
1833,20218790,2021.0
1834,20176041,2017.0
1835,20217103,2021.0
1836,20155388,2015.0
1837,20138161,2013.0
1838,20100129,2010.0
1839,20090917,2010.0
1840,20081244,2008.0
1841,20070466,2007.0
1842,20070500,2007.0
1843,20070114,2007.0
1844,20060017,2006.0
1845,20120109,2012.0
1846,20200303,2020.0
1847,20160761,2016.0
1848,20060075,2006.0
1849,20050115,2005.0
1850,20000229,2000.0
1851,19990204,1998.0
1852,19960316,1996.0
1853,20218364,2021.0
1854,20060245,2006.0
1855,20070358,2007.0
1856,20206928,2020.0
1857,20217174,2020.0
1858,20140241,2015.0
1859,20212952,2021.0
1860,20182241,2019.0
1861,20193013,2019.0
1862,20175581,2017.0
1863,20226679,2022.0
1864,20192984,2019.0
1865,20189746,2018.0
1866,20208523,2020.0
1867,20050049,2004.0
1868,20193017,2019.0
1869,20197441,2019.0
1870,20201747,2020.0
1871,20163014,2016.0
1872,20160743,2016.0
1873,20209273,2020.0
1874,20119509,2011.0
1875,20081612,2008.0
1876,20191785,2020.0
1877,20198996,2019.0
1878,20050015,2004.0
1879,20040612,2004.0
1880,20030077,2003.0
1881,20120104,2012.0
1882,20010093,2001.0
1883,20217898,2021.0
1884,20196773,2019.0
1885,20162442,2017.0
1886,20111004,2011.0
1887,20202584,2020.0
1888,20190505,2019.0
1889,20196781,2019.0
1890,20183072,2018.0
1891,20088318,2012.0
1892,20070168,2006.0
1893,20040658,2004.0
1894,20020280,2002.0
1895,20090007,1997.0
1896,20186645,2018.0
1897,20216843,2021.0
1898,20150964,2016.0
1899,20081369,2008.0
1900,20134606,2013.0
1901,20020213,2002.0
1902,20010003,2001.0
1903,19990058,1999.0
1904,20196800,2019.0
1905,20182781,2018.0
1906,19910101,1991.0
1907,19880022,1987.0
1908,19860075,1986.0
1909,19860072,1986.0
1910,19850048,1985.0
1911,19840032,1984.0
1912,19830080,1983.0
1913,19830017,1982.0
1914,19820049,1982.0
1915,19810009,1981.0
1916,19800037,1980.0
1917,19800014,1980.0
1918,19790072,1979.0
1919,19790070,1979.0
1920,19790069,1979.0
1921,19790021,1979.0
1922,19790023,1978.0
1923,19780027,1978.0
1924,19770047,1977.0
1925,19770015,1977.0
1926,19770014,1976.0
1927,19730092,1973.0
1928,20070545,2007.0
1929,20142221,2014.0
1930,20070560,2007.0
1931,20179123,2017.0
1932,20217123,2021.0
1933,20030413,2003.0
1934,20100019,2009.0
1935,20120107,2012.0
1936,20126624,2012.0
1937,20149258,2015.0
1938,20125827,2014.0
1939,20157986,2015.0
1940,20113556,2012.0
1941,20124046,2011.0
1942,20100075,2010.0
1943,20081367,2008.0
1944,20182501,2019.0
1945,20060417,2007.0
1946,20060231,2006.0
1947,20060019,2006.0
1948,20119513,2011.0
1949,20060112,2006.0
1950,20090051,2008.0
1951,20149570,2014.0
1952,20131841,2012.0
1953,20081396,2008.0
1954,20080050,2008.0
1955,20050106,2005.0
1956,19940038,1994.0
1957,20165144,2015.0
1958,20121421,2012.0
1959,19980005,1998.0
1960,20196774,2019.0
1961,20113535,2011.0
1962,20113333,2011.0
1963,20090794,2009.0
1964,20072149,2007.0
1965,20040472,2004.0
1966,20040480,2003.0
1967,20000017,2000.0
1968,20183343,2017.0
1969,20139801,2015.0
1970,20214867,2021.0
1971,20174008,2016.0
1972,20040772,2004.0
1973,20020245,2002.0
1974,20160787,2016.0
1975,20148843,2014.0
1976,20191546,2019.0
1977,20030412,2003.0
1978,20040621,2001.0
1979,20000147,1999.0
1980,20112934,2011.0
1981,20100832,2010.0
1982,20100202,2010.0
1983,20090947,2010.0
1984,20030138,2003.0
1985,20030005,2003.0
1986,20010039,2001.0
1987,20111031,2011.0
1988,20100329,2010.0
1989,20109031,2010.0
1990,20180803,2018.0
1991,20159772,2015.0
1992,20040703,2003.0
1993,19960033,1996.0
1994,20081337,2008.0
1995,20196759,2019.0
1996,20193669,2019.0
1997,20156321,2015.0
1998,20124402,2013.0
1999,20101115,2010.0
2000,20136059,2013.0
2001,20124070,2012.0
2002,20110279,2011.0
2003,20090395,2009.0
2004,20060352,2006.0
2005,20060272,2006.0
2006,20050292,2005.0
2007,20020053,2002.0
2008,20121602,2009.0
2009,20060243,2006.0
2010,19990075,1999.0
2011,20110613,2011.0
2012,20080266,2008.0
2013,20119527,2011.0
2014,20090074,2009.0
2015,20030350,2003.0
2016,20143753,2014.0
2017,20125246,2013.0
2018,20100191,2010.0
2019,20090328,2009.0
2020,20020226,2002.0
2021,20010072,2001.0
2022,19720105,1972.0
2023,19910092,1991.0
2024,20071068,2007.0
2025,20100198,2010.0
2026,20030335,2003.0
2027,20030073,2003.0
2028,20010035,2001.0
2029,20010036,2001.0
2030,19930033,1993.0
2031,20200127,2020.0
2032,20110296,2011.0
2033,20101110,2009.0
2034,20070023,2007.0
2035,20060389,2006.0
2036,20050318,2005.0
2037,20050135,2005.0
2038,20050008,2004.0
2039,20020047,2002.0
2040,19980040,1998.0
2041,20168148,2016.0
2042,20131109,2013.0
2043,20081654,2008.0
2044,20060368,2005.0
2045,20155387,2016.0
2046,20141612,2014.0
2047,20162986,2016.0
2048,20101242,2010.0
2049,20090258,2009.0
2050,20072673,2008.0
2051,20070590,2007.0
2052,20060344,2006.0
2053,20060070,2006.0
2054,20050160,2005.0
2055,20124349,2012.0
2056,20170003,2017.0
2057,20132796,2014.0
2058,20132797,2013.0
2059,20060069,2005.0
2060,20020080,2002.0
2061,20100001,2009.0
2062,20205341,2019.0
2063,20200471,2020.0
2064,19910035,1991.0
2065,19910025,1991.0
2066,19900076,1990.0
2067,20040753,2001.0
2068,20162361,2018.0
2069,20160504,2016.0
2070,20157631,2015.0
2071,20141589,2014.0
2072,20000021,2000.0
2073,20155385,2015.0
2074,20179323,2017.0
2075,20155381,2015.0
2076,20145486,2015.0
2077,20195962,2019.0
2078,19940049,1994.0
2079,20215809,2020.0
2080,20126950,1971.0
2081,19970007,1997.0
2082,20175587,2017.0
2083,20100167,2010.0
2084,20149259,2013.0
2085,20100658,2010.0
2086,20020236,2002.0
2087,20198950,2019.0
2088,20070441,2007.0
2089,20000022,2000.0
2090,20201687,2020.0
2091,20198374,2019.0
2092,20185242,2018.0
2093,20123681,2012.0
2094,20100011,2008.0
2095,20081656,2008.0
2096,20070016,2007.0
2097,20204269,2020.0
2098,20131181,2015.0
2099,20112841,2011.0
2100,20090839,2009.0
2101,20135915,2013.0
2102,20100286,2010.0
2103,20080471,2008.0
2104,20202002,2020.0
2105,20162024,2016.0
2106,20070661,2007.0
2107,20060247,2006.0
2108,20040498,2004.0
2109,20181114,2018.0
2110,20160477,2016.0
2111,20132801,2013.0
2112,20209186,2020.0
2113,20163098,2016.0
2114,20217892,2021.0
2115,20165001,2016.0
2116,20148840,2013.0
2117,20120106,2012.0
2118,20198870,2018.0
2119,20112690,2011.0
2120,20134585,2013.0
2121,20154803,2015.0
2122,20111074,2011.0
2123,20090305,2009.0
2124,20090261,2008.0
2125,20081616,2008.0
2126,20070262,2007.0
2127,20060028,2004.0
2128,20163701,2015.0
2129,20200200,2020.0
2130,20179263,2017.0
2131,20195561,2019.0
2132,20100962,2010.0
2133,20050011,2004.0
2134,20209836,2019.0
2135,19990062,1999.0
2136,19990157,1981.0
2137,20204132,2020.0
2138,20070660,2007.0
2139,20101118,2010.0
2140,20090085,2009.0
2141,20080226,2008.0
2142,20030004,2003.0
2143,20030088,2003.0
2144,20010042,2001.0
2145,20206305,2019.0
2146,20156708,2017.0
2147,20081090,2008.0
2148,20202181,2019.0
2149,20124069,2012.0
2150,20101111,2010.0
2151,20155335,2015.0
2152,20123500,2013.0
2153,20134122,2013.0
2154,20138162,2013.0
2155,20157441,2015.0
2156,20176765,2016.0
2157,20112181,2011.0
2158,20000009,2000.0
2159,20113391,2011.0
2160,20072052,2007.0
2161,20071047,2007.0
2162,20060047,2006.0
2163,19940057,1994.0
2164,20111087,2011.0
2165,20183572,2018.0
2166,20100053,2009.0
2167,20205378,2019.0
2168,20149571,2016.0
2169,20199532,2019.0
2170,20183791,2018.0
2171,20148071,2013.0
2172,20070435,2007.0
2173,20190678,2018.0
2174,20169603,2016.0
2175,20153821,2015.0
2176,20101282,2009.0
2177,20169270,2016.0
2178,20060425,2007.0
2179,20183382,2018.0
2180,20112842,2011.0
2181,19990221,1998.0
2182,20130706,2013.0
2183,20172964,2017.0
2184,20147432,2013.0
2185,20101039,2010.0
2186,20100107,2009.0
2187,20090289,2009.0
2188,20090264,2009.0
2189,20070107,2007.0
2190,20070293,2007.0
2191,20060339,2006.0
2192,20060288,2006.0
2193,20050077,2004.0
2194,20040671,2004.0
2195,20040625,2004.0
2196,20040505,2004.0
2197,19950050,1995.0
2198,20148801,2013.0
2199,20129606,2012.0
2200,20090803,2009.0
2201,20081729,2009.0
2202,20090574,2009.0
2203,20060396,2006.0
2204,19990050,1999.0
2205,20072151,2008.0
2206,20070126,2007.0
2207,20030023,2003.0
2208,19970019,1997.0
2209,19960042,1996.0
2210,19940021,1994.0
2211,20040774,2004.0
2212,20040571,2004.0
2213,20030371,2004.0
2214,20190531,2019.0
2215,20177934,2017.0
2216,20100179,2009.0
2217,20198890,2019.0
2218,20090804,2009.0
2219,20081058,2008.0
2220,20060228,2006.0
2221,20161783,2015.0
2222,20158701,2015.0
2223,20050306,2005.0
2224,19820052,1982.0
2225,20120425,2012.0
2226,20127546,2012.0
2227,20080008,2007.0
2228,20050045,2004.0
2229,20149299,2014.0
2230,20050308,2005.0
2231,20130244,2012.0
2232,20130686,2013.0
2233,20153401,2016.0
2234,20147927,2013.0
2235,20127628,2011.0
2236,20070419,2007.0
2237,20112071,2011.0
2238,20080146,2007.0
2239,20181142,2018.0
2240,20080833,2007.0
2241,20020118,2002.0
2242,20000034,2000.0
2243,20000006,2000.0
2244,20159641,2016.0
2245,20100511,1958.0
2246,20111911,2012.0
2247,20186646,2018.0
2248,20030048,2003.0
2249,19980284,1998.0
2250,19980008,1998.0
2251,19930010,1993.0
2252,19860080,1985.0
2253,20113631,2011.0
2254,20120112,2012.0
2255,19960054,1996.0
2256,19960059,1996.0
2257,19950018,1995.0
2258,20120108,2012.0
2259,20070385,2007.0
2260,20226670,2022.0
2261,20225190,2022.0
2262,20198183,2019.0
2263,19960024,1996.0
2264,20151261,2015.0
2265,20090926,2009.0
2266,20156353,2015.0
2267,20199346,2019.0
2268,20179603,2017.0
2269,20205525,2019.0
2270,20199023,2018.0
2271,20178843,2017.0
2272,20132806,2012.0
2273,20098126,2009.0
2274,20100222,2009.0
2275,20070589,2007.0
2276,20193821,2019.0
2277,20185478,2018.0
2278,20186501,2018.0
2279,20174165,2017.0
2280,20101123,1974.0
2281,20175504,2017.0
2282,20166422,2016.0
2283,20122782,2012.0
2284,20112795,2011.0
2285,20071053,2008.0
2286,20060421,2007.0
2287,19750047,1975.0
2288,20050083,2004.0
2289,20090336,2009.0
2290,20060123,2006.0
2291,19860006,1986.0
2292,20122235,2013.0
2293,20100168,2010.0
2294,20090292,2009.0
2295,20030408,2003.0
2296,20131984,2013.0
2297,20196370,2019.0
2298,20174641,2015.0
2299,20136643,2011.0
2300,20081678,1987.0
2301,20163020,2016.0
2302,20158744,2015.0
2303,20125527,2013.0
2304,20164527,2016.0
2305,20162704,2016.0
2306,20159657,2016.0
2307,20145202,2014.0
2308,20134436,2014.0
2309,20050313,2006.0
2310,20000041,2000.0
2311,20157191,2015.0
2312,20133922,2013.0
2313,20090843,2009.0
2314,20110881,2013.0
2315,20110289,2011.0
2316,20040785,2005.0
2317,20028542,2002.0
2318,20127626,1975.0
2319,20206424,2019.0
2320,20192689,2019.0
2321,20181366,2018.0
2322,20156441,2014.0
2323,20100215,2011.0
2324,20209803,2020.0
2325,20124348,2012.0
2326,20100052,2009.0
2327,20138461,2013.0
2328,20183366,2018.0
2329,20162242,2015.0
2330,20149491,2015.0
2331,20137585,2013.0
2332,20050224,2005.0
2333,20177342,2017.0
2334,20161724,2016.0
2335,20162546,2016.0
2336,20125648,2015.0
2337,20130785,2013.0
2338,20206963,2019.0
2339,20060046,2005.0
2340,20123386,2013.0
2341,20090823,2009.0
2342,20060393,2006.0
2343,20020261,2002.0
2344,20150564,2016.0
2345,20090852,2009.0
2346,20124074,2012.0
2347,20030055,2003.0
2348,20158745,2014.0
2349,20050316,2005.0
2350,20136892,2013.0
2351,20060234,2006.0
2352,20060147,2006.0
2353,20000018,2000.0
2354,19980024,1998.0
2355,19950028,1995.0
2356,19940025,1994.0
2357,19930052,1993.0
2358,19930016,1993.0
2359,19930015,1993.0
2360,19910112,1991.0
2361,19900095,1990.0
2362,19750078,1975.0
2363,20081617,2008.0
2364,20101066,2010.0
2365,20050220,2005.0
2366,19830078,1983.0
2367,20030002,2003.0
2368,20020239,2002.0
2369,20112810,1933.0
2370,20010016,2001.0
2371,20141114,2014.0
2372,19860125,1951.0
2373,20100050,2009.0
2374,20040614,2004.0
2375,20198429,2020.0
2376,20163041,2016.0
2377,20141028,2014.0
2378,20126010,2012.0
2379,20154881,2015.0
2380,20100073,2009.0
2381,20119516,2010.0
2382,20040510,2003.0
2383,20137546,2012.0
2384,20040688,2004.0
2385,20156553,2015.0
2386,20009183,2000.0
2387,20060014,2005.0
2388,20125431,2011.0
2389,19890039,1989.0
2390,20181206,2018.0
2391,20050288,2005.0
2392,20125231,2012.0
2393,20155382,2016.0
2394,20070640,2007.0
2395,20030117,2003.0
2396,20000016,2000.0
2397,20158725,2015.0
2398,20090895,2009.0
2399,20010052,2001.0
2400,20178180,2017.0
2401,20030098,2003.0
2402,20010023,2001.0
2403,20070022,2006.0
2404,20100034,2009.0
2405,20050245,2005.0
2406,20020240,2002.0
2407,20010064,2001.0
2408,20126507,2012.0
2409,19750076,1975.0
2410,20081682,2008.0
