companyId,movieId
6 ,86087 
6 ,87914 
6 ,89984 
6 ,98262 
6 ,106016 
6 ,110540 
6 ,121703 
6 ,136109 
6 ,144784 
6 ,156415 
6 ,158439 
6 ,173456 
6 ,174769 
6 ,176143 
6 ,179603 
6 ,183171 
6 ,217324 
6 ,222731 
6 ,223497 
6 ,224162 
6 ,229610 
6 ,236395 
6 ,259292 
6 ,332079 
7 ,10320 
8 ,10403 
8 ,10531 
8 ,25440 
9 ,47489 
12 ,59 
12 ,1406 
12 ,1498 
12 ,4564 
12 ,5187 
12 ,8051 
12 ,8843 
12 ,9306 
12 ,9644 
12 ,9759 
12 ,10163 
12 ,10426 
12 ,10474 
12 ,11012 
12 ,12629 
12 ,12690 
12 ,16299 
12 ,16550 
12 ,17585 
12 ,18222 
12 ,18392 
12 ,18759 
12 ,23437 
12 ,29362 
12 ,30497 
12 ,40952 
12 ,49803 
12 ,52868 
12 ,58680 
12 ,62838 
12 ,138832 
12 ,259693 
12 ,268920 
13 ,987 
13 ,13369 
13 ,19740 
13 ,25913 
13 ,239566 
13 ,239568 
14 ,189 
14 ,400 
14 ,866 
14 ,1689 
14 ,6440 
14 ,8744 
14 ,9716 
14 ,9819 
14 ,10220 
14 ,10862 
14 ,11523 
14 ,12699 
14 ,19803 
14 ,21925 
14 ,22582 
14 ,28029 
14 ,34043 
14 ,44308 
14 ,46261 
14 ,60994 
14 ,69035 
16 ,280030 
19 ,22582 
21 ,42825 
21 ,77966 
23 ,6522 
23 ,8838 
23 ,9099 
23 ,9768 
23 ,10543 
23 ,11374 
23 ,11775 
24 ,584 
24 ,11615 
27 ,1538 
27 ,2100 
27 ,4148 
27 ,9285 
27 ,10569 
27 ,31342 
27 ,146239 
27 ,283552 
28 ,504 
33 ,82 
33 ,138 
33 ,506 
33 ,508 
33 ,524 
33 ,579 
33 ,584 
33 ,814 
33 ,837 
33 ,838 
33 ,888 
33 ,1091 
33 ,1713 
33 ,2698 
33 ,2984 
33 ,3035 
33 ,4349 
33 ,4464 
33 ,5780 
33 ,5854 
33 ,6522 
33 ,7131 
33 ,7988 
33 ,8838 
33 ,9059 
33 ,9099 
33 ,9277 
33 ,9493 
33 ,9768 
33 ,9910 
33 ,9913 
33 ,10023 
33 ,10052 
33 ,10375 
33 ,10543 
33 ,10658 
33 ,10670 
33 ,11112 
33 ,11177 
33 ,11228 
33 ,11374 
33 ,11615 
33 ,11667 
33 ,11775 
33 ,11884 
33 ,12220 
33 ,13005 
33 ,13440 
33 ,13562 
33 ,13971 
33 ,14550 
33 ,14604 
33 ,15144 
33 ,15261 
33 ,15600 
33 ,16077 
33 ,16558 
33 ,17009 
33 ,18316 
33 ,18480 
33 ,19855 
33 ,20238 
33 ,21610 
33 ,22023 
33 ,22440 
33 ,24106 
33 ,25674 
33 ,25796 
33 ,26170 
33 ,26560 
33 ,27171 
33 ,27331 
33 ,27590 
33 ,27841 
33 ,27970 
33 ,28270 
33 ,28423 
33 ,28426 
33 ,29239 
33 ,31240 
33 ,31997 
33 ,32387 
33 ,32631 
33 ,33258 
33 ,33546 
33 ,37309 
33 ,37992 
33 ,38985 
33 ,41206 
33 ,42242 
33 ,42664 
33 ,43269 
33 ,44040 
33 ,44099 
33 ,45322 
33 ,46184 
33 ,47354 
33 ,47920 
33 ,47921 
33 ,49524 
33 ,53113 
33 ,53792 
33 ,54551 
33 ,54715 
33 ,55457 
33 ,71395 
33 ,73247 
33 ,83802 
33 ,84511 
33 ,84708 
33 ,84718 
33 ,84719 
33 ,84796 
33 ,85648 
33 ,93456 
33 ,95752 
33 ,107985 
33 ,109109 
33 ,128437 
33 ,129089 
33 ,130717 
33 ,146322 
33 ,168259 
33 ,183258 
33 ,193177 
33 ,194310 
33 ,195589 
33 ,201088 
33 ,226857 
33 ,227300 
33 ,238124 
33 ,242512 
33 ,257345 
33 ,287903 
33 ,298931 
33 ,311324 
33 ,325133 
33 ,335797 
33 ,340402 
33 ,347754 
33 ,381289 
33 ,405280 
34 ,38700 
34 ,91586 
34 ,164558 
34 ,333596 
35 ,437 
35 ,1847 
35 ,9755 
35 ,14547 
35 ,14922 
35 ,31662 
35 ,35080 
35 ,35688 
35 ,59965 
35 ,125300 
35 ,201485 
35 ,309298 
37 ,29444 
37 ,53949 
39 ,32624 
41 ,11157 
41 ,11300 
41 ,20721 
41 ,24750 
41 ,26578 
41 ,26689 
41 ,32058 
41 ,41816 
41 ,45266 
41 ,47888 
41 ,91556 
41 ,92381 
43 ,6016 
43 ,8272 
43 ,9962 
43 ,11217 
43 ,13973 
43 ,38093 
43 ,44115 
43 ,112336 
43 ,228970 
43 ,268238 
47 ,17 
47 ,9503 
47 ,20310 
47 ,42717 
49 ,20 
53 ,43026 
56 ,688 
56 ,888 
56 ,26560 
56 ,26670 
56 ,36257 
56 ,228194 
56 ,381289 
58 ,5332 
58 ,8847 
58 ,26941 
58 ,132344 
60 ,123 
60 ,247 
60 ,253 
60 ,288 
60 ,380 
60 ,681 
60 ,682 
60 ,691 
60 ,696 
60 ,698 
60 ,708 
60 ,710 
60 ,899 
60 ,914 
60 ,1594 
60 ,1815 
60 ,1920 
60 ,3116 
60 ,4984 
60 ,4988 
60 ,5902 
60 ,9584 
60 ,9685 
60 ,9846 
60 ,10269 
60 ,10633 
60 ,10774 
60 ,10802 
60 ,11000 
60 ,11209 
60 ,11215 
60 ,11843 
60 ,17465 
60 ,17664 
60 ,17768 
60 ,18569 
60 ,22013 
60 ,25199 
60 ,25848 
60 ,28437 
60 ,28567 
60 ,28932 
60 ,31601 
60 ,31618 
60 ,32081 
60 ,36949 
60 ,37305 
60 ,37315 
60 ,37413 
60 ,37635 
60 ,40858 
60 ,42173 
60 ,42678 
60 ,46434 
60 ,46494 
60 ,51802 
60 ,52859 
60 ,54000 
60 ,58799 
60 ,62001 
60 ,77074 
60 ,86284 
60 ,86768 
60 ,107246 
60 ,118536 
60 ,118936 
60 ,131455 
60 ,151911 
60 ,189723 
60 ,215471 
61 ,44480 
69 ,9913 
70 ,636 
70 ,2668 
70 ,39210 
70 ,59231 
76 ,8985 
76 ,289191 
77 ,20 
78 ,148 
79 ,605 
79 ,1950 
79 ,4413 
79 ,5851 
79 ,9826 
79 ,10066 
79 ,10201 
79 ,10563 
79 ,10984 
79 ,11313 
79 ,12088 
79 ,28029 
79 ,38618 
79 ,39691 
79 ,62213 
79 ,333484 
80 ,10201 
81 ,277662 
81 ,318846 
82 ,2383 
83 ,61578 
83 ,109099 
83 ,376290 
97 ,66 
97 ,80 
97 ,1406 
97 ,4566 
97 ,11313 
97 ,12220 
97 ,16980 
97 ,28059 
97 ,108969 
97 ,132344 
97 ,253235 
98 ,80 
101 ,262871 
104 ,188505 
118 ,100275 
118 ,226594 
122 ,8985 
122 ,76853 
126 ,1073 
126 ,2637 
126 ,10075 
126 ,13107 
126 ,13551 
126 ,17209 
126 ,17926 
126 ,50348 
127 ,9954 
129 ,320 
130 ,38700 
134 ,9750 
134 ,13788 
134 ,51876 
137 ,47212 
146 ,59191 
148 ,25500 
152 ,13250 
152 ,15644 
152 ,80389 
158 ,2698 
158 ,4464 
158 ,6557 
158 ,9750 
158 ,10022 
158 ,10052 
159 ,2698 
159 ,10052 
163 ,313 
163 ,96721 
163 ,426264 
164 ,313 
164 ,181886 
164 ,353728 
168 ,19606 
171 ,66 
171 ,688 
171 ,17689 
171 ,20006 
171 ,26170 
171 ,37917 
172 ,605 
172 ,5851 
172 ,10984 
174 ,13536 
174 ,43321 
175 ,4421 
175 ,9054 
175 ,43566 
178 ,8051 
181 ,339 
181 ,712 
181 ,2143 
181 ,5237 
181 ,9905 
181 ,10531 
181 ,17771 
181 ,31546 
181 ,41970 
181 ,85129 
181 ,135473 
181 ,145066 
182 ,339 
182 ,1883 
183 ,339 
183 ,10802 
183 ,91396 
184 ,339 
185 ,339 
185 ,23626 
185 ,145066 
186 ,339 
187 ,339 
192 ,130241 
200 ,4887 
200 ,8985 
201 ,180399 
205 ,54715 
206 ,380 
208 ,423 
208 ,4816 
208 ,32117 
208 ,47718 
212 ,8054 
212 ,13250 
215 ,9913 
215 ,169917 
215 ,273248 
215 ,306745 
216 ,169917 
217 ,11706 
219 ,966 
219 ,12530 
219 ,20139 
219 ,22682 
219 ,34732 
219 ,77074 
219 ,79331 
219 ,93427 
235 ,24023 
235 ,70670 
236 ,10972 
236 ,34996 
245 ,162215 
245 ,338913 
247 ,25520 
247 ,68954 
248 ,17 
248 ,8413 
248 ,52451 
250 ,423 
251 ,10403 
251 ,67809 
251 ,88818 
254 ,4816 
254 ,10994 
254 ,333367 
258 ,4148 
258 ,9819 
258 ,9959 
258 ,11004 
258 ,15019 
258 ,26269 
258 ,222936 
258 ,252512 
258 ,329833 
259 ,471 
260 ,423 
261 ,483 
264 ,423 
264 ,27793 
264 ,52451 
264 ,340837 
266 ,423 
267 ,423 
268 ,423 
269 ,423 
271 ,423 
272 ,10403 
273 ,475 
274 ,501 
276 ,814 
278 ,819 
278 ,112973 
282 ,509 
283 ,509 
284 ,508 
284 ,32577 
285 ,22582 
285 ,24909 
285 ,35977 
285 ,38226 
285 ,92381 
286 ,123 
288 ,2252 
288 ,4148 
288 ,10111 
288 ,10705 
288 ,16342 
288 ,22494 
288 ,77949 
288 ,81025 
288 ,109584 
288 ,278236 
288 ,338913 
288 ,340101 
288 ,354285 
288 ,356842 
288 ,410117 
289 ,8471 
289 ,9911 
289 ,11109 
289 ,13251 
290 ,109091 
290 ,112336 
290 ,249070 
290 ,254302 
290 ,283366 
290 ,301608 
292 ,24632 
294 ,34637 
297 ,211798 
298 ,541 
306 ,162 
306 ,290 
306 ,350 
306 ,378 
306 ,397 
306 ,551 
306 ,768 
306 ,806 
306 ,828 
306 ,990 
306 ,1051 
306 ,1380 
306 ,1542 
306 ,1623 
306 ,1793 
306 ,1939 
306 ,2160 
306 ,2274 
306 ,2661 
306 ,4460 
306 ,4462 
306 ,4809 
306 ,4932 
306 ,5722 
306 ,7233 
306 ,8866 
306 ,8975 
306 ,9044 
306 ,9452 
306 ,9560 
306 ,9882 
306 ,9889 
306 ,10684 
306 ,11045 
306 ,11571 
306 ,12123 
306 ,13186 
306 ,13595 
306 ,13697 
306 ,14328 
306 ,15121 
306 ,15644 
306 ,16220 
306 ,16372 
306 ,17221 
306 ,17258 
306 ,17963 
306 ,18539 
306 ,19119 
306 ,20539 
306 ,23097 
306 ,23719 
306 ,24203 
306 ,25763 
306 ,25955 
306 ,26036 
306 ,26205 
306 ,26531 
306 ,27118 
306 ,27655 
306 ,28290 
306 ,29094 
306 ,29484 
306 ,29735 
306 ,30624 
306 ,31462 
306 ,31943 
306 ,32484 
306 ,32825 
306 ,32969 
306 ,33388 
306 ,33389 
306 ,33394 
306 ,33667 
306 ,34193 
306 ,35849 
306 ,36554 
306 ,36760 
306 ,37408 
306 ,37412 
306 ,37468 
306 ,38716 
306 ,38769 
306 ,39833 
306 ,40642 
306 ,42062 
306 ,42298 
306 ,42314 
306 ,43157 
306 ,43327 
306 ,43365 
306 ,43504 
306 ,43791 
306 ,43868 
306 ,45215 
306 ,46059 
306 ,47925 
306 ,50812 
306 ,52270 
306 ,52959 
306 ,53851 
306 ,53879 
306 ,57103 
306 ,58035 
306 ,59087 
306 ,59589 
306 ,62694 
306 ,64605 
306 ,65994 
306 ,76600 
306 ,77012 
306 ,77123 
306 ,77775 
306 ,79316 
306 ,81687 
306 ,82937 
306 ,83683 
306 ,88042 
306 ,88288 
306 ,95358 
306 ,96255 
306 ,98857 
306 ,103119 
306 ,106821 
306 ,107973 
306 ,110525 
306 ,116741 
306 ,116973 
306 ,118889 
306 ,123868 
306 ,126596 
306 ,127798 
306 ,132597 
306 ,140276 
306 ,155685 
306 ,159615 
306 ,164073 
306 ,168031 
306 ,177790 
306 ,207703 
306 ,228066 
306 ,247691 
306 ,249070 
306 ,257081 
306 ,280134 
306 ,283366 
306 ,289728 
306 ,356305 
307 ,546 
307 ,205481 
307 ,259954 
308 ,546 
308 ,2359 
308 ,273248 
309 ,43920 
309 ,266040 
311 ,266040 
312 ,8471 
316 ,11450 
316 ,87496 
316 ,93350 
318 ,47200 
318 ,158990 
321 ,32497 
323 ,560 
323 ,17058 
328 ,14566 
328 ,15708 
328 ,17021 
328 ,17731 
328 ,19555 
328 ,41645 
328 ,65345 
328 ,132561 
333 ,584 
333 ,2698 
333 ,9339 
333 ,49524 
333 ,168259 
333 ,261112 
335 ,2055 
335 ,3432 
335 ,10448 
335 ,17236 
342 ,8054 
355 ,423 
359 ,9905 
359 ,32577 
364 ,9558 
364 ,19297 
364 ,25037 
364 ,26181 
364 ,38389 
364 ,41925 
364 ,41996 
364 ,44940 
364 ,46041 
364 ,86920 
365 ,88641 
365 ,108969 
368 ,30669 
372 ,28029 
373 ,1730 
376 ,2001 
376 ,9989 
376 ,139567 
377 ,37516 
377 ,60994 
380 ,3509 
383 ,103301 
388 ,80264 
393 ,282502 
396 ,9846 
396 ,31462 
396 ,32065 
404 ,6417 
406 ,687 
415 ,137093 
416 ,9267 
417 ,14138 
420 ,14613 
420 ,76535 
420 ,253980 
420 ,283995 
420 ,413279 
423 ,13788 
426 ,2981 
429 ,59 
429 ,2661 
429 ,13851 
429 ,17074 
429 ,76420 
429 ,103269 
429 ,126712 
429 ,146216 
429 ,269246 
429 ,379291 
429 ,408647 
430 ,1950 
433 ,9384 
435 ,8292 
435 ,109421 
435 ,146216 
437 ,10201 
441 ,502 
441 ,650 
441 ,849 
441 ,874 
441 ,1428 
441 ,1717 
441 ,1773 
441 ,3766 
441 ,4938 
441 ,6575 
441 ,9339 
441 ,11359 
441 ,11453 
441 ,14506 
441 ,16219 
441 ,16620 
441 ,18118 
441 ,25167 
441 ,25430 
441 ,25915 
441 ,26849 
441 ,26928 
441 ,28658 
441 ,28668 
441 ,29126 
441 ,29143 
441 ,30307 
441 ,31555 
441 ,31644 
441 ,32634 
441 ,34187 
441 ,34652 
441 ,35023 
441 ,37462 
441 ,37484 
441 ,37942 
441 ,39558 
441 ,39943 
441 ,40824 
441 ,41234 
441 ,42267 
441 ,42519 
441 ,43114 
441 ,43309 
441 ,43314 
441 ,43453 
441 ,43891 
441 ,45235 
441 ,47493 
441 ,48609 
441 ,55044 
441 ,60285 
441 ,61430 
441 ,68979 
441 ,75905 
441 ,80264 
441 ,84903 
441 ,85231 
441 ,85232 
441 ,94831 
441 ,97193 
441 ,98289 
441 ,106358 
441 ,108200 
441 ,110674 
441 ,120109 
441 ,126712 
441 ,126759 
441 ,149445 
441 ,149793 
441 ,173634 
441 ,176810 
441 ,189650 
441 ,197785 
441 ,207752 
441 ,212926 
441 ,215538 
441 ,227402 
441 ,241754 
441 ,242131 
441 ,277809 
441 ,343972 
443 ,107985 
444 ,350 
444 ,9793 
444 ,10521 
444 ,19994 
444 ,38093 
444 ,59860 
444 ,59962 
444 ,88042 
444 ,112336 
444 ,259693 
444 ,297762 
445 ,350 
449 ,14043 
455 ,23719 
465 ,183039 
476 ,768 
477 ,12139 
480 ,10875 
484 ,26515 
484 ,31947 
485 ,222936 
491 ,6973 
491 ,9687 
491 ,13186 
491 ,13523 
491 ,13811 
491 ,15059 
491 ,23367 
491 ,55720 
491 ,75656 
491 ,146216 
491 ,205584 
491 ,245891 
491 ,262500 
491 ,262504 
491 ,283489 
494 ,43089 
494 ,74430 
494 ,103850 
496 ,9884 
496 ,11966 
496 ,15698 
497 ,9339 
497 ,9957 
497 ,9959 
497 ,10172 
497 ,10796 
497 ,13498 
497 ,37453 
497 ,54318 
499 ,9040 
500 ,10690 
500 ,11235 
500 ,12104 
500 ,159166 
506 ,15059 
506 ,30946 
507 ,25218 
507 ,297762 
507 ,311324 
507 ,331583 
508 ,241 
508 ,1813 
508 ,2118 
508 ,9073 
508 ,9969 
508 ,10478 
508 ,10521 
508 ,11329 
508 ,13515 
508 ,34334 
508 ,38191 
508 ,49981 
508 ,59860 
508 ,86834 
508 ,103413 
508 ,116741 
508 ,318846 
508 ,340837 
513 ,16032 
513 ,369557 
516 ,14703 
516 ,89995 
519 ,806 
521 ,77950 
523 ,820 
524 ,820 
525 ,820 
525 ,189215 
533 ,43003 
534 ,56544 
536 ,838 
537 ,15691 
537 ,104041 
537 ,113209 
538 ,9584 
538 ,20416 
541 ,837 
542 ,837 
542 ,146322 
543 ,837 
547 ,265966 
549 ,853 
550 ,68569 
551 ,853 
551 ,2668 
551 ,11371 
552 ,1961 
552 ,49524 
553 ,849 
553 ,18254 
553 ,42040 
557 ,158939 
559 ,2291 
559 ,3489 
559 ,9366 
559 ,9545 
559 ,9604 
559 ,9800 
559 ,10440 
559 ,11607 
559 ,11718 
559 ,11955 
559 ,11966 
559 ,13938 
559 ,17464 
559 ,24070 
559 ,52741 
559 ,57119 
559 ,70489 
559 ,177335 
559 ,285783 
559 ,293767 
559 ,303858 
559 ,339984 
560 ,866 
562 ,10316 
562 ,259695 
571 ,874 
574 ,76600 
574 ,111332 
591 ,47493 
591 ,61578 
597 ,13250 
597 ,254904 
598 ,13401 
599 ,5916 
599 ,5917 
606 ,814 
607 ,814 
608 ,17771 
611 ,967 
611 ,8737 
611 ,57258 
612 ,968 
612 ,9040 
612 ,39775 
614 ,32558 
622 ,39276 
630 ,47888 
632 ,991 
632 ,16387 
634 ,29146 
634 ,42525 
635 ,11109 
635 ,61578 
639 ,326723 
641 ,35611 
641 ,96935 
644 ,241 
644 ,9073 
644 ,34334 
644 ,103413 
657 ,11004 
659 ,10568 
659 ,32596 
659 ,51619 
659 ,68309 
659 ,75363 
659 ,87115 
659 ,182756 
660 ,68309 
662 ,1091 
662 ,15698 
669 ,321751 
670 ,14008 
670 ,82549 
670 ,239033 
675 ,82 
675 ,4349 
675 ,201088 
676 ,1813 
676 ,13531 
678 ,815 
682 ,350 
682 ,1278 
686 ,245394 
686 ,298931 
688 ,1361 
688 ,39276 
688 ,47288 
689 ,133575 
689 ,283161 
694 ,423 
694 ,508 
694 ,9381 
694 ,16077 
694 ,24909 
695 ,9692 
695 ,82390 
697 ,2143 
698 ,1404 
698 ,40161 
706 ,8985 
707 ,1404 
707 ,21927 
707 ,26587 
707 ,58760 
707 ,124501 
711 ,350 
711 ,1439 
711 ,6557 
711 ,10521 
711 ,13539 
711 ,59860 
711 ,82684 
711 ,109091 
711 ,228205 
711 ,274479 
711 ,331313 
713 ,3489 
718 ,25520 
718 ,61578 
718 ,99859 
719 ,1448 
721 ,1448 
729 ,59065 
729 ,61578 
729 ,262958 
729 ,309886 
734 ,16241 
737 ,2196 
737 ,15534 
737 ,21583 
737 ,50348 
737 ,303991 
737 ,338766 
738 ,19587 
738 ,136850 
738 ,157829 
744 ,25520 
746 ,9451 
746 ,11857 
747 ,1730 
748 ,25218 
748 ,174188 
753 ,52451 
761 ,26269 
761 ,47260 
762 ,11004 
762 ,47653 
763 ,10782 
763 ,11615 
763 ,17926 
768 ,437 
768 ,1872 
769 ,540 
769 ,1872 
769 ,7515 
769 ,10496 
769 ,18925 
769 ,26990 
770 ,1872 
770 ,87496 
770 ,152599 
771 ,1872 
771 ,18476 
773 ,1874 
775 ,36751 
777 ,1896 
779 ,3168 
788 ,9884 
788 ,13498 
788 ,20682 
788 ,20697 
789 ,246860 
791 ,266047 
793 ,1926 
794 ,1282 
795 ,1282 
798 ,10705 
799 ,1941 
800 ,108564 
803 ,1946 
803 ,6016 
803 ,17771 
803 ,18884 
803 ,24068 
803 ,45511 
804 ,1946 
805 ,1946 
805 ,2252 
805 ,9729 
805 ,17771 
805 ,18613 
805 ,156597 
805 ,209406 
806 ,431 
806 ,1946 
806 ,2252 
806 ,8054 
806 ,17771 
806 ,41796 
806 ,43920 
806 ,44672 
806 ,100275 
806 ,210947 
806 ,228973 
806 ,264644 
807 ,1946 
807 ,18613 
808 ,1946 
808 ,8054 
809 ,1946 
810 ,220976 
812 ,1950 
813 ,1950 
813 ,24273 
813 ,59191 
813 ,59860 
813 ,290542 
816 ,198210 
816 ,302150 
819 ,43920 
824 ,1813 
826 ,10531 
826 ,15705 
826 ,31546 
826 ,39845 
826 ,279606 
829 ,13812 
829 ,16342 
829 ,59965 
829 ,87516 
829 ,117120 
829 ,351211 
830 ,7353 
831 ,7270 
831 ,10873 
831 ,11615 
836 ,36108 
841 ,10170 
843 ,68569 
843 ,128410 
843 ,140003 
846 ,2001 
846 ,9796 
846 ,10362 
850 ,17771 
856 ,10362 
856 ,59065 
856 ,86820 
856 ,166271 
856 ,296523 
856 ,309886 
858 ,254772 
859 ,71097 
859 ,106538 
860 ,8471 
862 ,4464 
862 ,11359 
862 ,18085 
862 ,324668 
865 ,112346 
870 ,9835 
870 ,34043 
873 ,352128 
874 ,71134 
879 ,11453 
882 ,62472 
883 ,2029 
884 ,2029 
886 ,64393 
887 ,2033 
888 ,2033 
888 ,17814 
888 ,43670 
888 ,47517 
892 ,9773 
892 ,17035 
893 ,288 
893 ,1879 
893 ,1908 
893 ,33735 
893 ,93775 
893 ,94225 
898 ,86236 
906 ,14979 
906 ,286521 
907 ,59962 
908 ,13811 
908 ,205584 
910 ,2049 
911 ,291351 
912 ,2049 
914 ,2049 
915 ,2348 
915 ,4283 
915 ,4421 
915 ,9054 
915 ,9057 
915 ,9406 
915 ,10534 
915 ,11112 
915 ,11450 
915 ,12479 
915 ,25557 
915 ,43566 
915 ,62383 
915 ,79593 
916 ,55149 
919 ,15261 
922 ,245158 
923 ,157336 
923 ,201088 
923 ,287903 
923 ,311324 
925 ,14452 
925 ,20499 
925 ,22007 
925 ,26390 
925 ,69059 
925 ,69075 
925 ,82390 
925 ,86792 
925 ,95140 
925 ,140897 
927 ,2071 
927 ,5237 
927 ,145066 
930 ,47653 
930 ,53417 
930 ,53418 
930 ,53420 
932 ,4566 
932 ,14291 
939 ,52451 
959 ,124210 
961 ,9054 
965 ,10489 
965 ,77074 
975 ,64807 
980 ,2143 
980 ,9905 
980 ,25520 
981 ,2143 
982 ,2143 
983 ,2143 
984 ,2143 
985 ,2143 
986 ,2143 
986 ,4816 
987 ,2144 
987 ,10972 
988 ,344854 
992 ,2151 
995 ,12149 
995 ,17926 
995 ,43670 
995 ,47517 
1002 ,59199 
1003 ,71805 
1009 ,53950 
1009 ,78522 
1009 ,96334 
1010 ,31919 
1012 ,2196 
1012 ,85435 
1013 ,2196 
1013 ,85435 
1014 ,2196 
1020 ,413471 
1023 ,21356 
1030 ,17073 
1030 ,27989 
1030 ,347627 
1030 ,419459 
