companyId,movieId
915,9057.0
1382,9057.0
10201,9057.0
12883,9057.0
164,20967.0
559,10635.0
11061,10635.0
8601,9479.0
8835,9479.0
9195,9479.0
2,10057.0
175,10057.0
915,11969.0
1504,11969.0
6194,41590.0
10210,41590.0
342,319.0
3322,319.0
6194,319.0
10210,319.0
306,15139.0
6189,15139.0
806,161158.0
1203,161158.0
2480,161158.0
10348,85247.0
37572,85247.0
82,51980.0
83,51980.0
1524,51980.0
6194,24405.0
10210,24405.0
6566,11655.0
8,11800.0
2658,11800.0
5778,14587.0
5,31504.0
97,31504.0
8,17600.0
55150,17600.0
55151,17600.0
33,10897.0
56,10897.0
23506,10897.0
4,21352.0
559,37345.0
58,32562.0
181,32562.0
201,32562.0
1606,32562.0
3268,32562.0
3614,32562.0
4606,32562.0
58855,32562.0
37352,124304.0
37353,124304.0
37354,124304.0
4,9066.0
306,771.0
477,771.0
4,251.0
2,812.0
574,280.0
1280,280.0
5358,280.0
14723,280.0
61409,280.0
335,581.0
2630,581.0
16636,80350.0
1382,268.0
4357,268.0
6194,268.0
41,274.0
55072,274.0
3166,408.0
2,10020.0
6125,10020.0
10282,10020.0
6,10895.0
3166,10895.0
9195,114.0
10282,114.0
4051,576.0
4063,15477.0
5551,59146.0
306,30528.0
46108,30528.0
306,7300.0
711,7300.0
10103,7300.0
81131,7300.0
278,10824.0
1382,10824.0
5996,261246.0
1382,275.0
10163,275.0
2,25059.0
4952,11827.0
14,8766.0
7405,8766.0
15343,8766.0
14,23570.0
65446,23570.0
14,47333.0
3166,10112.0
1382,46029.0
6861,46029.0
9195,46029.0
10201,46029.0
20295,46029.0
21108,46029.0
33,32308.0
71842,44281.0
75423,44281.0
75424,44281.0
12,28121.0
11308,28121.0
441,12520.0
6032,12520.0
38091,12520.0
4,1592.0
8411,19042.0
45,38884.0
225,38884.0
315,38884.0
744,38884.0
850,38884.0
982,38884.0
983,38884.0
986,38884.0
3324,38884.0
6639,38884.0
9335,38884.0
10163,38884.0
12745,38884.0
14245,38884.0
30226,38884.0
1302,47449.0
38179,47449.0
38180,47449.0
12,36259.0
60,41852.0
23,9099.0
33,9099.0
247,2021.0
271,2021.0
5358,2021.0
20777,2021.0
31080,2021.0
43,61752.0
4319,61752.0
976,10988.0
3668,10988.0
6194,10988.0
10210,10988.0
306,10684.0
1302,10684.0
4,954.0
44,954.0
2231,18989.0
8411,18989.0
10355,18989.0
33,8840.0
915,11107.0
1382,11107.0
3492,11107.0
1066,16417.0
38208,16417.0
38209,16417.0
247,161070.0
20928,161070.0
38178,161070.0
2,10539.0
1755,10539.0
23,10543.0
33,10543.0
4,18414.0
126,18414.0
12,47502.0
14,47502.0
10354,25087.0
33,3065.0
37,3065.0
1310,3065.0
3592,2300.0
8816,2300.0
55527,2300.0
4,8069.0
1216,8069.0
1497,8069.0
4106,288173.0
97,221917.0
441,221917.0
16832,221917.0
52599,83857.0
5270,33245.0
2,27281.0
10201,27281.0
559,40001.0
8331,29621.0
23098,29621.0
38955,29621.0
285,20762.0
1854,48260.0
8095,48260.0
12745,48260.0
8,12656.0
216,12656.0
12,38867.0
2480,38867.0
26109,38867.0
12,25969.0
452,753.0
453,753.0
454,753.0
1382,43634.0
9195,43634.0
10201,43634.0
33,9103.0
2982,9103.0
10828,9103.0
38114,9103.0
216,29649.0
559,29649.0
8411,10990.0
306,8866.0
55140,8866.0
2,12233.0
554,12233.0
175,23449.0
915,23449.0
33,36355.0
27128,36355.0
38181,36355.0
1066,37667.0
3324,37667.0
53009,37667.0
14,90148.0
182,922.0
254,922.0
506,922.0
663,922.0
83,11876.0
582,11876.0
5358,11876.0
17777,52633.0
441,9304.0
33624,73183.0
5,9100.0
306,20759.0
54051,20759.0
89312,20759.0
9195,46063.0
254,40651.0
3541,40651.0
64448,40651.0
12,36915.0
364,36915.0
6137,36915.0
10171,36915.0
11308,36915.0
915,9802.0
10288,9802.0
364,25697.0
1121,25697.0
11308,25697.0
33,664.0
56,664.0
6194,664.0
23370,664.0
278,11867.0
552,11867.0
1382,11867.0
4,10280.0
10355,10280.0
915,10535.0
19262,124613.0
297,532.0
3333,26744.0
19760,26744.0
12,16299.0
11308,16299.0
285,10547.0
12450,10547.0
12451,10547.0
8411,245268.0
88,935.0
441,935.0
6697,55613.0
6698,55613.0
6700,55613.0
14,41007.0
36995,41007.0
33,35645.0
11393,35645.0
69627,35645.0
8411,110465.0
4,9826.0
79,9826.0
7965,9826.0
5,9879.0
97,9879.0
4125,22621.0
70,7095.0
915,7095.0
2173,7095.0
2492,26890.0
17179,26890.0
28205,26890.0
8,46732.0
17064,46732.0
1152,87190.0
21072,87190.0
21073,87190.0
21074,87190.0
21075,87190.0
21076,87190.0
14,627.0
181,627.0
358,627.0
359,627.0
9349,627.0
4,32872.0
126,32872.0
306,602.0
347,602.0
43,14553.0
11561,14553.0
14698,14553.0
15671,14553.0
20783,14553.0
559,9566.0
1236,9566.0
2,10545.0
441,9894.0
2090,11543.0
8411,11543.0
824,9268.0
6194,9268.0
23,9327.0
33,9327.0
231,44535.0
21304,44535.0
25129,44535.0
33,11228.0
1302,11228.0
11,10779.0
33,10779.0
97,26748.0
441,26748.0
11948,26748.0
4,38223.0
2070,38223.0
2348,38223.0
9195,9294.0
181,49963.0
254,49963.0
3644,49963.0
10565,49963.0
11912,49963.0
53407,49963.0
53408,49963.0
43,11363.0
508,1645.0
6194,1645.0
181,31546.0
826,31546.0
2154,31546.0
28205,31546.0
28206,31546.0
97,36344.0
441,36344.0
87554,36344.0
8411,18550.0
9195,11511.0
10201,11511.0
60,34170.0
2231,34170.0
2630,34170.0
3324,124645.0
4,12606.0
12,18975.0
2499,18975.0
11308,18975.0
258,2925.0
1422,28628.0
3324,28628.0
17179,28628.0
9195,3595.0
90663,3595.0
559,9308.0
41,92381.0
285,92381.0
11661,18555.0
24827,18555.0
26192,18555.0
306,12123.0
2377,12123.0
20004,12123.0
216,10830.0
559,10830.0
14,3573.0
1363,3573.0
1443,3573.0
14,10546.0
8411,18862.0
11661,18862.0
33,9431.0
69626,9431.0
69627,9431.0
5333,144982.0
97,47907.0
4,10061.0
11661,10061.0
53009,549.0
93380,549.0
93381,549.0
508,10478.0
6194,10478.0
2756,66634.0
4,238.0
10211,238.0
2974,88224.0
10308,9303.0
10355,9303.0
508,23945.0
6194,23945.0
8724,37820.0
11840,37820.0
31317,37820.0
8,22479.0
7832,22479.0
37163,22479.0
175,9054.0
915,9054.0
961,9054.0
525,59569.0
15123,59569.0
4,11015.0
33,11015.0
657,11015.0
762,11015.0
1280,11015.0
1382,11015.0
4650,11015.0
7237,11015.0
15278,11015.0
12,9306.0
2,12559.0
175,12559.0
33,58770.0
37,58770.0
56,58770.0
508,3587.0
1484,3587.0
6194,3587.0
33,10723.0
4169,56077.0
90100,56077.0
90101,56077.0
4285,19004.0
14,10987.0
8,44705.0
288,44705.0
491,44705.0
3102,44705.0
8,20318.0
4,27854.0
8411,981.0
8411,872.0
4,13320.0
4,164.0
11355,164.0
4,426.0
10715,426.0
4,567.0
441,3078.0
8411,13528.0
6,28288.0
8411,213.0
60,284.0
11241,284.0
219,239.0
11982,239.0
33,4808.0
6194,289.0
6194,963.0
6194,11113.0
4,6620.0
4,804.0
306,26531.0
1553,770.0
8411,770.0
5612,31044.0
8411,31044.0
4,599.0
6,15.0
11447,15.0
385,62.0
8411,62.0
4,121357.0
306,705.0
8411,22490.0
1553,223.0
60,25670.0
10096,25670.0
6,303.0
1553,4174.0
306,8356.0
10917,8356.0
4,381.0
8411,20758.0
8411,29376.0
8411,1859.0
4928,18299.0
8411,17281.0
12668,17281.0
6194,10907.0
306,32093.0
306,1939.0
306,22292.0
441,3598.0
6,3080.0
60,198.0
33,13562.0
6194,1712.0
6194,220.0
8411,3529.0
5,3085.0
1258,2897.0
6,1585.0
11770,1585.0
5,3083.0
6,900.0
441,43795.0
8411,85638.0
5235,50001.0
6,43905.0
16305,22688.0
1553,23114.0
6194,26378.0
6194,40206.0
1432,22356.0
4978,260.0
10932,260.0
4532,43488.0
15524,43488.0
12258,22613.0
638,10331.0
3139,10331.0
14121,10331.0
14122,10331.0
60,488.0
262,488.0
3632,488.0
3248,22733.0
3632,22733.0
15931,22733.0
100,261.0
8411,261.0
8411,57575.0
6194,32574.0
9330,32574.0
60,22657.0
34103,22657.0
5999,76464.0
19729,76464.0
4,22649.0
8411,176841.0
181,125587.0
1898,125587.0
11358,125587.0
12745,125587.0
12,52855.0
21154,52855.0
21155,52855.0
441,39940.0
38567,85328.0
5,11076.0
5842,11076.0
23098,63945.0
31551,63945.0
78106,63945.0
33,58985.0
691,58985.0
17218,58985.0
5,10861.0
360,1770.0
6194,1770.0
175,44465.0
915,44465.0
887,2033.0
888,2033.0
11661,18203.0
12,9333.0
656,9333.0
761,47260.0
11273,47260.0
20049,47260.0
12,9400.0
8411,9401.0
11661,9401.0
19529,9401.0
44774,12241.0
5,11306.0
97,11306.0
10153,11306.0
6194,9625.0
17825,9625.0
5888,10680.0
23,6346.0
33,6346.0
1302,6346.0
3166,18660.0
3166,35115.0
3166,14821.0
3166,14136.0
2,10869.0
3166,22660.0
2,19186.0
3166,31102.0
2,6878.0
8830,6878.0
3166,15944.0
3166,18444.0
3166,20723.0
3166,173.0
5888,864.0
2,24795.0
175,24795.0
6,11224.0
3166,11224.0
3166,81310.0
2,15947.0
3166,9078.0
3166,29682.0
6194,8367.0
10210,8367.0
3166,433.0
6,11360.0
3166,11360.0
3166,11114.0
3166,12335.0
6,12092.0
3166,12092.0
3166,10948.0
2499,11229.0
3322,11229.0
30702,11229.0
306,15121.0
6304,15121.0
6305,15121.0
306,562.0
1073,562.0
1885,562.0
12,10163.0
5570,10163.0
14,48862.0
306,47199.0
826,47199.0
38436,47199.0
181,11159.0
236,11159.0
7832,11159.0
10100,11159.0
306,9591.0
1274,9591.0
38944,9591.0
2070,30500.0
23098,30500.0
20740,41843.0
38555,55058.0
181,10938.0
10532,10938.0
12,11412.0
2980,11412.0
21920,11412.0
457,10586.0
6033,10586.0
306,42314.0
21583,42314.0
67930,42314.0
8,23223.0
272,23223.0
20809,23223.0
5,49471.0
4319,49471.0
915,38153.0
1504,38153.0
163,25147.0
1382,25147.0
3324,25147.0
14,9716.0
240,454.0
306,454.0
14,10218.0
2833,10218.0
8824,10218.0
278,819.0
6194,819.0
11407,819.0
508,38191.0
6194,38191.0
13534,56830.0
3475,11238.0
11707,27256.0
14377,27256.0
17339,27256.0
6,31530.0
6,66473.0
6,28120.0
6,1834.0
6,26282.0
4,252.0
3434,252.0
306,16372.0
3185,16372.0
13954,11561.0
60,11302.0
13309,11302.0
8411,623.0
11352,623.0
20076,583.0
58752,583.0
8411,12614.0
8844,12614.0
8846,12614.0
6194,21711.0
8776,21711.0
6194,11575.0
273,475.0
4051,475.0
6194,11331.0
18875,11331.0
6194,521.0
137,88.0
12360,88.0
285,500.0
1632,500.0
26198,500.0
41,792.0
469,792.0
1648,8491.0
559,402.0
5358,402.0
14723,402.0
23,10537.0
525,10537.0
14723,10537.0
78806,10537.0
14,11386.0
181,11386.0
927,11386.0
1202,11386.0
8876,11386.0
12745,11386.0
12,9504.0
67780,9504.0
67781,9504.0
964,15764.0
1155,15764.0
33,601.0
56,601.0
38857,67365.0
4,2119.0
10288,2119.0
4,744.0
7901,136311.0
54301,136311.0
6194,221.0
1317,702.0
6194,702.0
7405,25750.0
3358,17642.0
2492,37616.0
8764,37616.0
65387,37616.0
33,11112.0
915,11112.0
10201,11112.0
3989,21612.0
508,200383.0
6194,200383.0
8816,116844.0
38567,116844.0
38692,116844.0
34,1630.0
39526,26626.0
39527,26626.0
33,11816.0
60,11843.0
10257,11843.0
10258,11843.0
15980,11843.0
1382,10379.0
306,2756.0
574,2756.0
1280,2756.0
494,790.0
495,790.0
498,790.0
494,1103.0
500,1103.0
502,1103.0
664,1103.0
494,11298.0
502,11298.0
10312,11298.0
6194,10765.0
416,762.0
463,762.0
464,762.0
465,762.0
1373,44497.0
56302,44497.0
56303,44497.0
44467,278621.0
5358,55049.0
6584,55049.0
11143,55049.0
16366,55049.0
18367,55049.0
1382,10548.0
8738,10548.0
8739,10548.0
297,531.0
5229,31556.0
4927,26167.0
13479,26167.0
13479,26174.0
4,127973.0
3862,30892.0
11661,38554.0
10210,49763.0
2238,7452.0
2240,7452.0
2241,7452.0
14,26561.0
288,26561.0
